303,1,Mar 29,ARI,,COL,W,8-2,CG,4,3,2,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,.333,.500,.667,1.167,7,.76,-0.024,-0.15,11.00,15.40,SS
304,2,Mar 30,ARI,,COL,W,9-8,CG,4,4,1,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,.571,.625,1.143,1.768,7,1.01,0.270,4.21,28.00,38.70,SS
305,3,Mar 31,ARI,,COL,L,1-2,CG,4,4,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,.455,.500,.909,1.409,7,1.45,-0.055,-0.11,7.00,9.50,SS
306,4,Apr 2,ARI,,LAD,W,8-7,CG(15),7,6,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,.471,.526,.824,1.350,7,2.34,0.476,0.94,17.00,21.70,SS
307,8 (3),Apr 7,ARI,@,STL,L,3-5,6-GF,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.421,.476,.737,1.213,9,1.16,-0.058,-0.44,0.00,0.00,SS
308,9,Apr 8,ARI,@,STL,W,4-1,CG,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.409,.480,.682,1.162,7,1.24,0.205,0.81,7.00,9.50,SS
309,10,Apr 9,ARI,@,SFG,W,2-1,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.360,.429,.600,1.029,6,.42,-0.031,-0.41,0.00,0.00,SS
310,11,Apr 10,ARI,@,SFG,L,4-5,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.321,.406,.536,.942,8,.81,-0.090,-0.91,2.00,3.00,SS
311,12,Apr 11,ARI,@,SFG,W,7-3,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.281,.361,.469,.830,6,.51,-0.051,-0.62,0.00,0.00,SS
312,13,Apr 13,ARI,@,LAD,W,8-7,CG,4,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.286,.375,.543,.918,7,.43,0.045,0.79,16.00,21.70,SS
313,14,Apr 14,ARI,@,LAD,W,9-1,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.256,.341,.487,.828,6,.41,-0.051,-0.91,0.00,0.00,SS
314,15,Apr 15,ARI,@,LAD,L,2-7,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.238,.319,.452,.772,7,.27,-0.021,-0.47,0.00,0.00,SS
315,16,Apr 17,ARI,,SFG,W,1-0,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.222,.300,.422,.722,7,1.17,-0.093,-0.65,0.00,0.00,SS
316,17,Apr 18,ARI,,SFG,L,3-4,CG(10),4,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,.229,.315,.438,.752,7,2.64,0.047,0.22,9.00,12.20,SS
317,18,Apr 19,ARI,,SFG,W,3-1,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.212,.293,.404,.697,6,.58,-0.059,-0.67,0.00,0.00,SS
318,19,Apr 20,ARI,,SDP,L,1-4,CG,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.204,.295,.389,.684,6,2.30,0.192,0.47,7.00,9.00,SS
319,20,Apr 21,ARI,,SDP,W,6-2,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.193,.292,.368,.661,6,.93,-0.073,-0.69,2.00,3.00,SS
320,21,Apr 22,ARI,,SDP,W,4-2,CG,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.197,.290,.410,.700,6,.76,0.072,0.59,16.00,22.20,SS
321,22,Apr 24,ARI,@,PHI,W,8-4,CG,4,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,.188,.288,.391,.678,6,.92,-0.016,-0.53,4.00,6.20,SS
322,24 (1),Apr 26,ARI,@,PHI,W,8-2,CG,4,3,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,.194,.299,.433,.732,8,.59,0.104,1.99,20.00,28.70,SS
323,25,Apr 27,ARI,@,WSN,W,5-4,CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,.197,.296,.423,.719,7,.91,-0.021,-0.17,5.00,6.50,SS
324,26,Apr 28,ARI,@,WSN,W,4-3,CG(10),4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.213,.306,.440,.746,8,1.82,0.133,0.06,12.00,15.40,SS
