138,88 (87),Jul 7,MIN,@,PIT,L,6-8,CG,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.500,.500,.750,1.250,6,.87,0.042,0.53,RF
139,89,Jul 8,MIN,@,PIT,L,1-4,GS-7,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.333,.429,.500,.929,6,1.26,-0.026,-0.34,RF
140,91 (1),Jul 13,MIN,,CHC,W,5-1,CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.300,.364,.400,.764,7,1.13,0.021,-0.16,RF
141,92,Jul 14,MIN,,CHC,L,2-6,GS-9,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.250,.357,.333,.690,7,.82,-0.039,-0.15,RF
142,93,Jul 15,MIN,,CHC,L,4-8,CG,4,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,.313,.389,.438,.826,7,.75,0.011,-0.26,RF
143,94,Jul 16,MIN,,STL,W,5-2,CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.300,.364,.400,.764,5,.66,-0.076,-1.08,RF
144,95,Jul 17,MIN,,STL,L,3-8,CG,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,.292,.346,.375,.721,7,.72,-0.064,-0.82,RF
145,97 (1),Jul 19,MIN,,CHW,L,2-3,GS-8,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.269,.345,.346,.691,7,2.02,-0.073,-0.86,RF
146,98,Jul 20,MIN,,CHW,W,5-1,CG,4,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,.333,.394,.400,.794,7,.81,0.152,2.54,RF
147,99,Jul 21,MIN,,CLE,W,2-1,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.294,.351,.353,.704,7,.70,-0.094,-1.56,RF
148,100,Jul 22,MIN,,CLE,W,10-6,CG,4,3,1,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,.324,.366,.378,.744,7,1.08,0.073,0.21,RF
149,101,Jul 23,MIN,,CLE,L,3-8,GS-6,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.316,.372,.368,.741,7,.79,0.021,0.49,RF
150,102,Jul 24,MIN,@,BOS,W,4-2,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.310,.362,.357,.719,7,.50,-0.019,-0.22,LF
151,103,Jul 25,MIN,@,BOS,W,4-2,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.304,.353,.348,.701,7,.95,-0.056,-0.86,LF
152,105 (1),Jul 28,MIN,,NYY,L,5-9,GS-9,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.300,.345,.360,.705,7,.99,-0.056,-0.91,RF
