56,1,Apr 3,MIL,,COL,L,5-7,CG,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.333,.500,.333,.833,8,1.85,-0.134,-0.06,7.00,9.20,SS
57,2,Apr 4,MIL,,COL,L,5-6,GS-9,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.167,.286,.167,.452,8,1.71,-0.139,-1.00,0.00,0.00,SS
58,3,Apr 5,MIL,,COL,W,6-1,CG,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.222,.300,.444,.744,8,.36,0.069,0.41,8.00,9.00,SS
59,5 (1),Apr 7,MIL,,CHC,W,2-1,CG(11),4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.231,.286,.385,.670,8,1.29,-0.074,-0.42,3.00,3.00,SS
60,6,Apr 8,MIL,,CHC,L,6-11,GS-5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.250,.333,.583,8,.49,-0.025,-0.28,0.00,0.00,SS
61,8 (1),Apr 11,MIL,@,TOR,W,4-3,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.158,.200,.263,.463,9,1.25,-0.139,-1.45,0.00,0.00,SS
62,9,Apr 12,MIL,@,TOR,W,2-0,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.136,.174,.227,.401,9,.89,-0.072,-0.83,0.00,0.00,SS
63,10,Apr 13,MIL,@,CIN,W,5-1,CG,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.231,.259,.308,.567,8,.55,0.047,0.26,11.00,12.20,SS
64,11,Apr 14,MIL,@,CIN,W,10-4,CG,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.258,.281,.323,.604,8,.90,0.027,0.66,12.00,15.90,SS
65,12,Apr 15,MIL,@,CIN,L,5-7,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.235,.278,.294,.572,8,.65,-0.036,-0.19,2.00,3.00,SS
66,13,Apr 16,MIL,@,CIN,W,4-2,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.211,.250,.263,.513,8,1.04,-0.097,-1.18,5.00,6.00,SS
67,14,Apr 17,MIL,@,CHC,W,6-3,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.190,.227,.238,.465,8,.79,-0.079,-1.06,0.00,0.00,SS
68,15,Apr 18,MIL,@,CHC,L,7-9,CG,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.196,.229,.304,.534,8,.89,-0.022,0.27,14.00,18.70,SS
69,16,Apr 19,MIL,@,CHC,L,4-7,CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.220,.250,.320,.570,8,.44,0.006,0.18,8.00,9.20,SS
70,17,Apr 20,MIL,,STL,W,7-5,6-GF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.212,.241,.308,.548,9,.35,-0.019,-0.58,0.00,0.00,SS
71,18,Apr 21,MIL,,STL,L,3-6,CG,4,4,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,.214,.241,.321,.563,8,1.07,-0.073,-0.28,7.00,9.50,SS
72,19,Apr 22,MIL,,STL,L,1-4,CG,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.220,.246,.322,.568,8,1.64,0.039,-0.15,3.00,3.00,SS
73,20,Apr 23,MIL,,STL,L,4-6,GS-9,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.210,.234,.306,.541,8,1.39,-0.108,-0.92,0.00,0.00,SS
74,21,Apr 24,MIL,,CIN,W,11-7,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.212,.235,.303,.538,8,.27,-0.002,0.32,5.00,6.20,SS
75,22,Apr 25,MIL,,CIN,W,9-1,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.209,.232,.299,.530,3,.00,0.000,-0.25,0.00,0.00,SS
76,23,Apr 26,MIL,,CIN,W,9-4,CG,4,3,1,2,1,0,1,3,1,1,1,0,0,0,0,0,0,0,.229,.260,.371,.632,8,.39,0.112,3.24,25.00,34.70,SS
77,24,Apr 28,MIL,,ATL,L,8-10,CG,4,4,2,2,1,0,1,3,0,0,1,0,0,0,0,0,0,0,.243,.273,.432,.705,8,1.14,0.065,1.64,25.00,34.90,SS
78,25,Apr 29,MIL,,ATL,L,3-11,CG,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.244,.272,.436,.708,8,.56,-0.009,-0.23,5.00,6.00,SS
79,26,Apr 30,MIL,,ATL,W,4-3,CG,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.247,.274,.432,.706,8,.97,-0.037,-0.21,3.00,3.00,SS
80,27,May 1,MIL,@,STL,W,7-5,CG(10),4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.238,.273,.417,.689,8,1.00,-0.079,-0.37,2.00,3.00,SS
81,28,May 2,MIL,@,STL,L,1-2,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.230,.264,.402,.666,8,2.15,-0.172,-1.11,0.00,0.00,SS
82,29,May 4,MIL,@,STL,W,5-4,CG,5,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,.231,.271,.396,.666,8,1.37,-0.125,-0.73,5.00,6.00,SS
83,30,May 5,MIL,@,PIT,L,0-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.221,.260,.379,.639,8,.73,-0.091,-1.39,0.00,0.00,SS
84,32 (1),May 7,MIL,@,PIT,W,6-2,CG,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,.216,.262,.371,.633,8,.81,-0.016,-0.28,4.00,6.20,SS
85,33,May 9,MIL,,BOS,W,11-7,CG,4,4,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1,.228,.271,.376,.647,8,.37,0.066,0.82,12.00,16.20,SS
86,34,May 10,MIL,,BOS,W,7-4,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.219,.261,.362,.623,8,.64,-0.065,-1.06,0.00,0.00,SS
87,35,May 11,MIL,,BOS,L,1-4,CG,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.215,.263,.355,.618,8,2.04,-0.014,-0.21,2.00,3.00,SS
88,36,May 12,MIL,,NYM,W,7-4,6-GF,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.220,.267,.385,.653,9,.29,0.065,0.76,14.00,18.70,PH SS
89,37,May 13,MIL,,NYM,W,11-4,CG,5,5,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,.219,.264,.377,.642,8,1.11,0.130,0.99,11.00,16.40,SS
90,38,May 14,MIL,,NYM,W,11-9,CG,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.222,.272,.376,.648,8,.51,0.043,0.44,7.00,9.20,SS
91,39,May 15,MIL,@,SDP,L,5-6,9-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.220,.270,.373,.643,9,1.30,-0.033,-0.10,0.00,0.00,PH
92,40,May 16,MIL,@,SDP,W,6-2,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,.215,.269,.364,.633,7,.24,-0.031,-0.92,2.00,3.00,SS
