1,137,Sep 19(2),PHA,,DET,W,4-3,CG,W(1-0),99,9.0,10,3,3,2,4,0,0,3.00,39,57,,,,36,1,0,,,0,
2,139,Sep 22(1),PHA,,CHW,L,1-3,,,2,1.0,0,0,0,0,0,0,0,2.70,3,,,,,3,,,,,0,
3,144,Sep 26(2),PHA,,CLE,L,2-6,GS-,L(1-1),3,8.0,5,5,2,4,2,1,0,2.50,33,56,,,,27,,,,,0,
4,148,Oct 2,PHA,,WSH,W,6-1,CG,W(2-1),5,9.0,7,1,1,1,3,0,0,2.00,36,71,,,,34,2,0,,,0,
