1,148 (147),Sep 14,KCR,,OAK,W,16-6,7-GF,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,2,.05,0.004,0.66,CF
2,149,Sep 15,KCR,,OAK,W,6-3,CG,4,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,.500,.667,1.000,1.667,2,.91,0.012,0.63,CF
3,150,Sep 16,KCR,@,CHW,L,4-9,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.400,.500,.900,2,.90,-0.093,-1.03,CF
4,151,Sep 17,KCR,@,CHW,W,13-4,CG,6,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.214,.313,.357,.670,2,.76,0.030,-0.21,CF
5,152,Sep 18,KCR,@,CLE,L,1-4,CG,5,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.222,.333,.389,.722,2,1.12,-0.045,-0.66,CF
6,153,Sep 19,KCR,@,CLE,W,7-6,CG,5,5,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,.217,.308,.391,.699,2,1.42,-0.061,0.08,CF
7,154,Sep 20,KCR,@,CLE,L,3-5,CG,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.214,.290,.357,.647,1,1.77,-0.204,-1.30,CF
8,155,Sep 21,KCR,,DET,L,5-7,CG,5,5,2,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,.242,.306,.485,.790,2,1.61,0.105,1.53,CF
9,156,Sep 22,KCR,,DET,L,4-14,CG,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.270,.325,.514,.839,2,1.10,0.053,0.67,CF
10,157,Sep 23,KCR,,DET,L,1-5,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.244,.295,.463,.759,1,.58,-0.063,-0.89,CF
11,158,Sep 24,KCR,,CHW,W,6-4,CG,5,5,1,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,.261,.306,.478,.784,1,1.19,0.173,0.46,CF
12,159,Sep 25,KCR,,CHW,L,0-3,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.260,.302,.460,.762,1,1.02,-0.137,-1.36,CF
13,160,Sep 26,KCR,,CHW,L,5-13,CG,5,4,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,.278,.328,.463,.791,2,.73,0.122,1.59,CF
14,161,Sep 27,KCR,,CHW,L,6-7,CG,5,4,1,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,.276,.317,.466,.783,2,1.50,-0.070,0.22,CF
