1,102 (101),Jul 29,DET,,BAL,L,1-5,7-GF,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,.500,.500,1.000,1.500,8,.79,-0.020,-0.11,PH 3B
2,104 (1),Jul 31,DET,,BOS,L,5-6,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.333,.667,1.000,8,3.51,-0.090,-0.24,PH
3,106 (1),Aug 2,DET,,BOS,L,4-5,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.500,.750,8,3.51,-0.090,-0.24,PH
4,110 (3),Aug 7,DET,@,BOS,L,3-4,7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.200,.400,.600,9,.80,-0.021,-0.11,PH
5,114 (3),Aug 12,DET,,CHW,L,6-11,8-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.167,.333,.500,9,.41,-0.011,-0.30,PH
6,141 (26),Sep 11,DET,@,NYY,L,3-9,5-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.143,.143,.286,.429,9,.43,-0.011,-0.22,PH
7,143 (1),Sep 13,DET,@,WSH,L,1-5,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,.125,.250,.375,9,.17,-0.004,-0.32,PH
8,144,Sep 14,DET,@,WSH,L,0-5,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.111,.111,.222,.333,9,.31,-0.007,-0.20,PH 3B
9,149 (4),Sep 20,DET,@,CHW,W,5-4,7-7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.100,.100,.200,.300,9,.96,-0.024,-0.23,PH
10,153 (3),Sep 26,DET,,CHW,L,5-10,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.071,.071,.143,.214,7,.76,-0.065,-0.71,3B
11,154,Sep 27,DET,,CHW,L,4-6,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.111,.111,.167,.278,7,2.03,-0.167,-0.84,3B
