632,1,Apr 14,CHC,,STL,W,7-2,CG,4,4,1,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.000,.000,.000,7,C
633,2,Apr 15,CHC,,STL,L,2-4,CG,3,3,0,1,0,0,0,1,0,,0,0,0,,,,0,,.143,.143,.143,.286,7,C
634,3,Apr 16,CHC,,STL,W,4-2,CG,4,3,0,0,0,0,0,0,1,,0,0,0,,,,0,,.100,.182,.100,.282,7,C
635,4,Apr 17,CHC,,STL,L,4-7,GS-0,3,2,0,0,0,0,0,0,1,,1,0,0,,,,0,,.083,.214,.083,.298,7,C
636,22 (17),May 10,CHC,@,PIT,L,7-10,0-0,1,1,0,1,0,0,0,0,0,,0,0,0,,,,0,,.154,.267,.154,.421,9,PH
637,23,May 11,CHC,@,BRO,W,5-1,CG,4,4,0,3,0,0,0,0,0,,0,0,0,,,,0,,.294,.368,.294,.663,7,C
638,24,May 12,CHC,@,BRO,L,5-11,CG,5,5,0,0,0,0,0,1,0,,1,0,0,,,,0,,.227,.292,.227,.519,7,C
639,25,May 13,CHC,@,BRO,L,2-3,CG,4,4,1,1,0,1,0,0,0,,0,0,0,,,,0,,.231,.286,.308,.593,7,C
640,27 (1),May 15,CHC,@,NYG,L,0-10,CG,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,,.207,.258,.276,.534,7,C
641,29 (1),May 19,CHC,@,NYG,L,1-5,CG,4,4,0,1,1,0,0,0,0,,0,0,0,,,,0,,.212,.257,.303,.560,7,C
642,30,May 20,CHC,@,BSN,W,4-2,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.206,.250,.294,.544,7,C
643,31,May 21,CHC,@,BSN,W,3-2,CG,4,4,0,1,0,0,0,1,0,,0,0,0,,,,0,,.211,.250,.289,.539,7,C
644,33 (1),May 24,CHC,@,BSN,W,9-1,CG,5,5,1,1,0,0,0,0,0,,1,0,0,,,,0,,.209,.244,.279,.524,7,C
645,35 (1),May 27,CHC,@,PHI,L,5-8,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.213,.245,.277,.521,7,C
646,37 (1),May 30,CHC,,STL,W,3-2,CG(10),4,4,0,2,1,0,0,0,0,,0,0,0,,,,1,,.235,.264,.314,.578,7,C
647,38,May 31 (1),CHC,@,PIT,L,0-1,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.231,.259,.308,.567,9,PH
648,39,May 31 (2),CHC,@,PIT,L,0-1,CG,4,4,0,1,0,1,0,0,0,,0,0,0,,,,0,,.232,.259,.339,.598,7,C
649,41 (1),Jun 5,CHC,,NYG,L,0-3,CG,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,,.220,.246,.322,.568,7,C
650,43 (1),Jun 8,CHC,,NYG,L,3-9,CG,4,4,1,2,0,0,1,2,0,,0,0,0,,,,0,,.238,.262,.381,.642,7,C
651,45 (1),Jun 11,CHC,,PHI,W,2-0,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.224,.246,.358,.605,7,C
