150 (149),Sep 20,STL,,CHC,W,2-0,CG,36,9.0,4,5,1,10,1,2B
151,Sep 21,STL,,CHC,L,5-7,CG,53,13.0,3,6,0,9,0,2B
152,Sep 23,STL,,MLN,L,2-4,CG,35,9.0,1,2,0,3,0,2B
153,Sep 24,STL,,MLN,W,4-3,CG,38,9.0,0,2,1,3,0,SS
154,Sep 25,STL,,MLN,W,8-5,CG,35,9.0,1,4,0,5,1,SS
