110 (109),Aug 9 (2),DET,,MIL,L,4-6,CG,44,9.0,6,0,0,6,0,C
132 (21),Sep 2,DET,,OAK,W,6-4,CG,38,9.0,10,0,0,10,0,1B
136 (3),Sep 5 (2),DET,,BAL,L,0-5,CG,42,9.0,10,1,0,11,1,1B
