1,Apr 11,PHA,,WSH,L,0-3,CG,0,9.0,4,0,1,5,0,
2,Apr 12,PHA,,WSH,L,2-6,CG,0,9.0,2,1,0,3,1,
3,Apr 14,PHA,,WSH,W,16-4,CG,0,9.0,1,3,1,5,0,
4,Apr 16,PHA,,BOS,L,1-6,CG,0,9.0,2,2,0,4,1,
5,Apr 17,PHA,,BOS,L,1-3,CG,0,9.0,3,4,1,8,0,
6,Apr 18,PHA,,BOS,L,0-2,CG,0,9.0,0,0,0,0,0,
7,Apr 19,PHA,,BOS,W,4-3,CG,0,12.0,2,6,0,8,1,
8,Apr 20,PHA,@,WSH,W,6-4,CG,0,13.0,1,5,0,6,1,
9,Apr 21,PHA,@,WSH,L,6-11,CG,0,8.0,1,2,0,3,1,
10,Apr 23,PHA,@,WSH,W,4-3,CG,0,9.0,0,0,0,0,0,
11,Apr 24,PHA,@,WSH,L,5-8,CG,0,8.0,2,1,1,4,0,
12,Apr 25,PHA,@,NYY,W,4-2,CG,0,9.0,2,3,0,5,1,
13,Apr 28,PHA,@,NYY,W,1-0,CG,0,9.0,4,2,0,6,0,
14,Apr 30,PHA,@,BOS,L,3-6,CG,0,8.0,0,2,2,4,0,
15,May 3,PHA,@,BOS,L,0-2,CG,0,8.0,1,3,1,5,0,
16,May 7,PHA,,NYY,L,4-9,CG,0,9.0,1,1,3,5,0,
17,May 8,PHA,,NYY,L,2-4,CG,0,9.0,1,2,0,3,1,
18,May 10,PHA,@,SLB,L,1-2,CG,0,8.0,1,1,0,2,1,
19,May 11,PHA,@,SLB,W,1-0,CG,0,9.0,1,1,0,2,0,
20,May 12,PHA,@,SLB,L,0-4,CG,0,8.0,1,2,0,3,0,
21,May 13,PHA,@,SLB,L,1-8,CG,0,8.0,1,4,0,5,0,
22,May 14,PHA,@,CHW,L,2-6,CG,0,8.0,1,0,2,3,0,
23,May 15,PHA,@,CHW,L,0-11,CG,0,8.0,3,3,1,7,0,
24,May 16,PHA,@,CHW,L,2-3,CG,0,8.0,4,4,0,8,1,
25,May 17,PHA,@,CHW,L,0-7,CG,0,8.0,2,4,0,6,0,
26,May 19,PHA,@,CLE,W,5-3,CG,0,9.0,0,2,1,3,0,
27,May 20 (1),PHA,@,CLE,L,1-3,CG,0,8.0,3,1,1,5,1,
28,May 20 (2),PHA,@,CLE,L,2-5,CG,0,8.0,1,3,0,4,0,
29,May 22,PHA,@,CLE,W,3-1,CG,0,9.0,0,4,0,4,2,
30,May 24,PHA,@,DET,W,3-2,CG,0,9.0,1,3,0,4,0,
31,May 25,PHA,@,DET,W,10-6,CG,0,11.0,2,5,1,8,0,
32,May 26,PHA,@,DET,L,8-11,CG,0,8.0,0,2,0,2,0,
33,May 29 (1),PHA,,NYY,W,4-0,CG,0,9.0,1,1,0,2,0,
34,May 29 (2),PHA,,NYY,W,4-3,CG,0,9.0,1,5,0,6,0,
35,May 30 (1),PHA,,NYY,L,0-6,CG,0,9.0,0,3,0,3,0,
36,May 30 (2),PHA,,NYY,L,0-2,CG,0,15.0,3,3,0,6,0,
37,Jun 2,PHA,,CHW,L,0-4,CG,0,9.0,3,2,0,5,0,
38,Jun 4,PHA,,CHW,L,2-4,CG,0,9.0,3,1,1,5,0,
39,Jun 5,PHA,,CHW,L,3-6,CG,0,9.0,1,2,0,3,0,
40,Jun 6,PHA,,SLB,W,11-6,CG,0,9.0,0,3,0,3,0,
41,Jun 8,PHA,,SLB,L,2-11,CG,0,9.0,2,2,0,4,0,
42,Jun 9,PHA,,SLB,W,2-1,CG,0,9.0,2,3,1,6,0,
43,Jun 12,PHA,,DET,L,2-3,CG,0,9.0,2,3,1,6,0,
44,Jun 13,PHA,,DET,W,4-2,CG,0,9.0,1,2,0,3,0,
45,Jun 15,PHA,,CLE,W,3-2,CG,0,9.0,2,2,0,4,0,
46,Jun 16 (1),PHA,,CLE,L,0-4,CG,0,9.0,3,1,0,4,0,
47,Jun 16 (2),PHA,,CLE,L,4-7,CG,0,9.0,1,2,0,3,0,
48,Jun 17,PHA,@,CLE,W,9-5,CG,0,9.0,1,1,0,2,0,
49,Jun 20,PHA,@,WSH,L,3-5,CG,0,8.0,1,2,0,3,0,
50,Jun 21,PHA,@,WSH,W,3-0,CG,0,9.0,0,3,0,3,0,
51,Jun 22,PHA,@,WSH,L,5-6,CG,0,8.0,1,4,1,6,0,
52,Jun 23 (1),PHA,@,NYY,L,4-10,GS,0, ,3,1,1,5,0,
53,Jun 23 (2),PHA,@,NYY,L,1-2,CG,0,8.2,3,1,0,4,0,
56 (2),Jun 26,PHA,@,NYY,L,6-7,CG,0,8.2,2,1,0,3,0,
57,Jun 27,PHA,@,NYY,W,3-1,CG,0,9.0,1,0,0,1,0,
58,Jun 28,PHA,,WSH,L,3-4,CG,0,9.0,0,2,0,2,0,
59,Jun 29,PHA,,WSH,W,4-3,CG,0,9.0,1,0,0,1,0,
60,Jun 30 (1),PHA,,WSH,W,14-6,CG,0,9.0,0,1,0,1,0,
61,Jun 30 (2),PHA,,WSH,W,8-5,CG,0,9.0,2,1,0,3,0,
62,Jul 2,PHA,,WSH,L,0-6,CG,0,9.0,1,3,0,4,0,
63,Jul 3 (1),PHA,@,BOS,W,3-0,CG,0,9.0,1,1,0,2,0,
64,Jul 3 (2),PHA,@,BOS,L,1-6,CG,0,8.0,2,3,0,5,0,
65,Jul 4 (1),PHA,@,BOS,L,3-6,CG,0,8.0,2,1,0,3,0,
66,Jul 4 (2),PHA,@,BOS,L,2-6,CG,0,8.0,0,4,0,4,0,
67,Jul 5 (1),PHA,@,BOS,L,3-4,CG,0,8.0,1,1,0,2,0,
68,Jul 5 (2),PHA,@,BOS,L,2-4,CG,0,8.0,1,5,0,6,0,
69,Jul 7,PHA,@,CHW,W,4-2,CG,0,9.0,2,4,0,6,0,
70,Jul 8,PHA,@,CHW,L,4-8,CG,0,8.0,1,3,1,5,0,
71,Jul 9,PHA,@,CHW,W,5-2,CG,0,9.0,0,5,0,5,0,
72,Jul 10,PHA,@,CHW,W,7-3,CG,0,9.0,0,6,0,6,1,
73,Jul 11,PHA,@,SLB,W,13-5,CG,0,9.0,0,2,0,2,0,
74,Jul 12,PHA,@,SLB,W,5-2,CG,0,9.0,0,3,0,3,0,
75,Jul 13,PHA,@,SLB,L,1-2,CG,0,8.0,1,4,0,5,0,
76,Jul 15,PHA,@,DET,L,2-7,CG,0,8.0,0,0,1,1,0,
77,Jul 17 (1),PHA,@,DET,L,2-9,CG,0,8.0,2,4,1,7,0,
78,Jul 17 (2),PHA,@,DET,W,3-1,CG,0,8.0,0,1,0,1,0,
79,Jul 18 (1),PHA,@,DET,L,1-4,CG,0,8.0,2,2,0,4,0,
81 (1),Jul 20,PHA,@,CLE,W,6-2,CG,0,9.0,1,2,1,4,0,
82,Jul 21,PHA,@,CLE,L,1-2,CG,0,8.0,1,3,0,4,0,
83,Jul 22,PHA,@,CLE,L,6-20,CG,0,8.0,0,2,0,2,0,
84,Jul 25,PHA,,DET,W,8-3,CG,0,9.0,1,0,0,1,0,
85,Jul 26 (1),PHA,,DET,L,2-6,CG,0,9.0,3,0,0,3,0,
86,Jul 26 (2),PHA,,DET,W,4-2,CG,0,9.0,2,1,0,3,0,
87,Jul 27,PHA,,DET,L,3-11,CG,0,9.0,4,2,0,6,0,
88,Jul 28 (1),PHA,,DET,L,3-5,CG,0,9.0,1,1,1,3,0,
89,Jul 28 (2),PHA,,DET,L,4-5,CG,0,10.0,0,2,0,2,0,
90,Jul 30,PHA,,CLE,L,1-6,CG,0,9.0,2,1,0,3,1,
91,Jul 31,PHA,,CLE,L,5-8,CG,0,9.0,2,0,2,4,0,
92,Aug 1,PHA,,CLE,L,5-6,CG,0,9.0,2,1,0,3,1,
97 (4),Aug 6,PHA,,CHW,W,5-4,CG,0,11.0,1,8,0,9,1,
98,Aug 7,PHA,,CHW,W,8-1,CG,0,9.0,0,3,0,3,0,
99,Aug 8,PHA,,SLB,W,6-5,CG,0,10.0,1,2,0,3,0,
100,Aug 9,PHA,,SLB,L,0-2,CG,0,9.0,0,2,0,2,0,
101,Aug 10,PHA,,SLB,W,7-0,CG,0,9.0,0,0,0,0,0,
102,Aug 11 (1),PHA,,SLB,W,8-2,CG,0,9.0,1,3,0,4,1,
103,Aug 11 (2),PHA,,SLB,L,1-4,CG,0,9.0,2,0,0,2,0,
104,Aug 13,PHA,,BOS,L,1-5,CG,0,9.0,0,1,0,1,0,
105,Aug 14,PHA,,BOS,W,3-1,CG,0,9.0,5,2,0,7,0,
106,Aug 15,PHA,,BOS,L,2-4,CG,0,9.0,1,0,0,1,0,
107,Aug 17,PHA,@,CHW,W,9-7,CG,0,12.0,2,4,0,6,0,
108,Aug 18,PHA,@,CHW,L,4-5,CG,0,8.0,1,5,0,6,1,
109,Aug 19,PHA,@,CHW,L,6-14,CG,0,8.0,0,0,0,0,0,
110,Aug 20,PHA,@,CLE,L,4-5,CG,0,8.1,1,1,0,2,0,
111,Aug 21,PHA,@,CLE,L,3-16,CG,0,8.0,2,3,0,5,0,
112,Aug 22,PHA,@,CLE,L,5-6,CG,0,8.0,1,3,0,4,0,
113,Aug 23,PHA,@,DET,L,3-7,CG,0,8.0,0,0,0,0,0,
114,Aug 24,PHA,@,DET,W,8-4,CG,0,9.0,1,3,1,5,0,
115,Aug 25,PHA,@,DET,L,2-4,CG,0,8.0,5,0,0,5,0,
116,Aug 26 (1),PHA,@,SLB,L,5-6,CG,0,10.2,2,5,0,7,0,
117,Aug 26 (2),PHA,@,SLB,L,5-9,CG,0,8.0,1,3,0,4,0,
118,Aug 27,PHA,@,SLB,W,8-0,CG,0,9.0,1,2,0,3,1,
119,Aug 28,PHA,@,SLB,L,1-2,CG,0,8.0,1,1,0,2,0,
130 (10),Sep 10 (1),PHA,,NYY,L,1-10,CG,0,9.0,1,3,0,4,0,
131,Sep 10 (2),PHA,,NYY,L,1-5,CG,0,9.0,2,1,1,4,0,
132,Sep 11 (1),PHA,,NYY,L,0-1,CG,0,9.0,0,2,0,2,0,
133,Sep 11 (2),PHA,,NYY,L,1-4,CG,0,9.0,1,0,0,1,0,
134,Sep 12,PHA,,NYY,W,7-1,CG,0,9.0,0,1,0,1,0,
135,Sep 13,PHA,@,WSH,L,1-2,CG,0,9.2,2,1,0,3,1,
136,Sep 14,PHA,@,WSH,W,2-1,CG,0,9.0,4,2,1,7,0,
137,Sep 15 (1),PHA,@,WSH,L,0-5,CG,0,8.0,2,2,0,4,0,
144 (6),Sep 22 (2),PHA,,CLE,L,1-2,CG,0,11.0,1,2,0,3,1,
145,Sep 24,PHA,,CLE,L,4-5,CG,0,9.0,1,3,0,4,0,
146,Sep 25,PHA,,SLB,L,2-4,CG,0,9.0,1,2,0,3,0,
153 (6),Oct 3 (1),PHA,@,NYY,W,3-1,GS,0, ,0,0,0,0,0,
