1,139 (138),Sep 15 (2),CLE,,DET,L,1-9,0-0,1,1,0,1,0,0,0,0,0,,0,0,0,,,0,0,0,1.000,1.000,1.000,2.000,9,,,,PH
2,149 (9),Sep 26,CLE,,WSH,L,3-8,0-0,1,1,0,1,0,0,0,2,0,,0,0,0,,,0,0,0,1.000,1.000,1.000,2.000,8,,,,2B
