7 (6),Apr 12,PIT,@,SFG,L,3-9,GS,23,4.0,0,0,0,0,0,P
13 (5),Apr 20,PIT,,MIL,L,1-8,,17,4.0,0,0,0,0,0,P
18 (4),Apr 25,PIT,@,HOU,L,3-10,,11,1.2,0,0,0,0,0,P
22 (3),Apr 29,PIT,@,LAD,W,2-0,GS,23,5.1,0,2,0,2,0,P
28 (5),May 6,PIT,,CHC,W,11-1,GS,27,7.0,0,1,0,1,0,P
33 (4),May 11,PIT,,CIN,L,0-9,GF,3,1.0,0,0,0,0,0,P
35 (1),May 14,PIT,@,CHC,W,10-6,GS,23,4.0,0,0,0,0,0,P
40 (4),May 19,PIT,,MIL,W,6-4,GS,28,6.0,0,2,0,2,0,P
45 (4),May 24,PIT,@,CIN,L,5-7,GS,19,3.2,0,0,0,0,0,P
50 (4),May 29,PIT,@,ATL,L,3-6,GS,25,5.0,0,0,0,0,0,P
129 (78),Aug 28,PIT,@,MIL,L,7-8,,1,0.0,0,0,0,0,0,P
130,Aug 29,PIT,@,MIL,L,4-8,,4,1.0,0,1,0,1,0,P
131,Aug 30,PIT,@,CHC,L,2-14,,17,3.0,0,0,0,0,0,P
134 (2),Sep 3,PIT,,WSN,W,8-5,,1,0.0,0,0,0,0,0,P
137 (2),Sep 6,PIT,,ATL,W,3-1,GS,24,6.0,0,0,0,0,0,P
142 (4),Sep 12,PIT,@,CIN,W,3-1,GS,25,7.0,0,3,0,3,0,P
147 (4),Sep 17,PIT,,ARI,W,4-3,GS,27,7.0,0,2,0,2,0,P
152 (4),Sep 23,PIT,,STL,L,2-9,GS,15,2.1,0,0,0,0,0,P
157 (4),Sep 28,PIT,@,STL,W,7-2,GS,24,5.2,0,2,0,2,0,P
162 (4),Oct 3,PIT,@,FLA,L,2-5,GS,25,5.2,0,0,0,0,0,P
