1032,142 (141),Sep 10,COL,,MIL,W,15-3,7-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,3,,,,PR LF
1033,144 (1),Sep 12,COL,,MIL,L,9-12,5-6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.94,-0.026,-0.32,PH
1034,147 (2),Sep 15,COL,,NYM,L,5-10,8-9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,8,1.99,-0.056,-0.32,PH
1035,148,Sep 17,COL,,LAD,W,18-10,3-4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.333,.667,1.000,9,.67,0.037,0.45,PH
1036,149,Sep 18,COL,,LAD,L,4-5,7-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.250,.500,.750,8,1.54,-0.039,-0.43,PH
1037,150,Sep 19,COL,,LAD,L,2-5,7-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.200,.200,.400,.600,9,.93,-0.026,-0.23,PH
1038,153 (2),Sep 22,COL,,ARI,L,3-11,5-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.167,.333,.500,9,.94,-0.026,-0.32,PH
