1,Apr 10,NYY,@,WSH,L,1-2,CG,0,8.0,0,0,0,0,0,
2,Apr 14,NYY,@,BOS,L,1-2,CG,0,8.0,1,0,0,1,0,
3,Apr 15,NYY,@,BOS,W,3-2,CG,0,9.0,3,0,0,3,0,
4,Apr 17,NYY,,WSH,L,3-9,CG,0,9.0,3,0,0,3,0,
5,Apr 18,NYY,,WSH,L,5-7,CG,0,9.0,2,0,0,2,0,
6,Apr 19,NYY,,WSH,L,0-3,CG,0,9.0,0,0,0,0,0,
7,Apr 21,NYY,,WSH,L,4-8,CG,0,9.0,0,0,0,0,0,
16 (8),May 3,NYY,,PHA,L,6-8,CG,0,9.0,0,0,0,0,0,
17,May 5,NYY,,PHA,L,1-8,CG,0,9.0,0,0,0,0,0,
18,May 7,NYY,@,DET,W,6-0,CG,0,9.0,1,0,0,1,0,
19,May 8,NYY,@,DET,L,1-3,CG,0,8.0,1,0,0,1,0,
20,May 9,NYY,@,DET,W,9-0,CG,0,9.0,2,1,0,3,0,
21,May 10,NYY,@,DET,W,10-9,CG,0,10.0,1,0,0,1,0,
22,May 11,NYY,@,CLE,L,2-7,GS,0, ,1,0,0,1,0,
23,May 12,NYY,@,CLE,W,4-3,CG,0,9.0,4,0,0,4,0,
24,May 13,NYY,@,CLE,W,8-5,CG,0,9.0,4,0,0,4,0,
25,May 14,NYY,@,CLE,T,2-2,CG,0,15.0,1,0,0,1,0,
26,May 15,NYY,@,CHW,L,2-3,CG,0,8.0,0,0,0,0,0,
27,May 16,NYY,@,CHW,L,0-7,CG,0,8.0,1,0,0,1,0,
28,May 17,NYY,@,CHW,L,3-6,CG,0,8.0,2,1,0,3,0,
29,May 18,NYY,@,CHW,L,3-5,CG,0,8.0,1,0,0,1,0,
30,May 19,NYY,@,SLB,W,8-6,CG,0,9.0,3,0,0,3,0,
31,May 20,NYY,@,SLB,W,6-3,CG,0,9.0,0,0,0,0,0,
32,May 21,NYY,@,SLB,L,0-5,CG,0,8.0,1,0,1,2,0,
33,May 22,NYY,@,SLB,L,0-7,CG,0,8.0,2,0,0,2,0,
34,May 24,NYY,,BOS,T,3-3,CG,0,10.0,2,0,0,2,0,
35,May 26,NYY,,BOS,L,1-3,CG,0,9.0,0,0,0,0,0,
36,May 29,NYY,@,PHA,L,5-6,CG,0,8.1,3,0,0,3,0,
37,May 30 (1),NYY,@,PHA,L,2-3,CG,0,8.2,3,0,0,3,0,
38,May 30 (2),NYY,@,PHA,L,4-7,CG,0,8.0,0,0,0,0,0,
39,May 31,NYY,@,PHA,L,2-12,CG,0,8.0,1,1,0,2,0,
40,Jun 2 (1),NYY,,BOS,L,3-4,CG,0,9.0,0,0,0,0,0,
41,Jun 2 (2),NYY,,BOS,L,6-8,CG,0,8.0,3,1,0,4,0,
44 (2),Jun 5,NYY,,CLE,L,3-5,GF,0, ,0,0,0,0,0,
46 (1),Jun 7,NYY,,CHW,W,3-2,GF,0,1.0,0,0,0,0,0,
48 (1),Jun 10,NYY,,CHW,L,1-5,CG,0,9.0,1,2,0,3,1,
49,Jun 11,NYY,,CHW,L,0-1,CG,0,9.0,1,0,0,1,0,
50,Jun 12,NYY,,DET,W,2-1,CG,0,9.0,1,0,0,1,0,
51,Jun 13,NYY,,DET,W,4-2,CG,0,9.0,0,0,1,1,0,
52,Jun 14,NYY,,DET,L,5-6,CG,0,10.0,4,0,0,4,0,
53,Jun 16,NYY,,DET,L,3-5,CG,0,9.0,4,2,0,6,1,
54,Jun 17,NYY,,SLB,L,4-7,CG,0,9.0,2,1,0,3,0,
55,Jun 18,NYY,,SLB,W,5-1,CG,0,9.0,3,1,0,4,0,
56,Jun 19,NYY,,SLB,W,10-4,CG,0,9.0,0,0,0,0,0,
57,Jun 20 (1),NYY,@,WSH,W,9-3,CG,0,9.0,0,1,0,1,0,
58,Jun 20 (2),NYY,@,WSH,W,9-3,CG,0,9.0,5,0,0,5,0,
59,Jun 21 (1),NYY,@,WSH,L,1-4,CG,0,8.0,0,0,0,0,0,
60,Jun 21 (2),NYY,@,WSH,L,0-6,CG,0,8.0,0,0,0,0,0,
61,Jun 24,NYY,@,WSH,L,0-3,CG,0,8.0,1,1,0,2,0,
62,Jun 25,NYY,@,BOS,W,5-2,CG,0,9.0,2,0,0,2,0,
63,Jun 27 (1),NYY,@,BOS,L,3-10,CG,0,8.0,3,0,0,3,0,
64,Jun 27 (2),NYY,@,BOS,L,4-6,CG,0,8.0,0,0,0,0,0,
65,Jun 28 (1),NYY,@,BOS,L,6-9,CG,0,8.0,2,0,1,3,0,
