27 (26),May 1,COL,@,SFG,W,9-7,,12,3.2,0,1,0,1,0,P
29 (1),May 4,COL,@,CIN,W,6-5,,1,0.1,0,0,0,0,0,P
31 (1),May 6,COL,@,CIN,L,3-9,,4,1.0,0,0,0,0,0,P
33 (1),May 8,COL,@,STL,L,1-4,,4,0.2,0,0,0,0,0,P
34,May 9,COL,@,STL,L,2-9,,4,0.2,0,0,0,0,0,P
38 (3),May 13,COL,,SFG,L,2-15,,7,1.0,0,0,0,0,0,P
