132 (131),Sep 2,KCR,,DET,W,12-1,GF,3,1.0,1,0,0,1,0,P
135 (2),Sep 5,KCR,,CHW,L,1-6,GF,7,1.0,0,0,0,0,0,P
150 (14),Sep 22,KCR,,SEA,L,2-11,,9,3.0,0,0,0,0,0,P
153 (2),Sep 25,KCR,,CLE,L,0-6,GF,6,1.0,0,1,0,1,0,P
