1,132,Sep 2,KCR,,DET,W,12-1,9-GF,,99,1.0,0,0,0,0,1,0,0,0.00,3,10,7,0,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,0.51,4.25,2.00, 9t --- 0 out a11, 9t end a11
2,135,Sep 5,KCR,,CHW,L,1-6,9-GF,,2,1.0,3,2,2,1,1,0,0,9.00,7,24,13,2,3,3,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.12,-0.026,-1.49,-3.35,0.00, 9t --- 0 out d3, 9t end d 5
3,150,Sep 22,KCR,,SEA,L,2-11,5-7,,16,3.0,1,0,0,0,1,0,1,3.60,9,27,19,6,1,4,3,3,0,0,,0,0,0,0,0,8,0,0,0,2,0,0,.00,0.000,1.52,6.95,4.00, 5t --- 0 out d11, 7t 3 out d11
4,153,Sep 25,KCR,,CLE,L,0-6,9-GF,,2,1.0,1,1,1,2,0,0,0,4.50,6,25,15,6,1,4,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,-0.003,-0.49,-0.95,0.00, 9t --- 0 out d5, 9t end d 6
