4 (3),Mar 31,LAD,,ARI,W,8-7,GS,15,3.0,0,0,0,0,0,P
9 (4),Apr 6,LAD,@,COL,W,7-2,GS,19,5.0,1,0,0,1,0,P
14 (4),Apr 11,LAD,@,STL,L,7-11,GS,20,4.0,0,2,0,2,0,P
20 (5),Apr 17,LAD,,CIN,W,3-2,GS,22,6.1,1,1,0,2,0,P
26 (5),Apr 24,LAD,@,CHC,L,6-7,GS,22,5.2,0,0,0,0,0,P
32 (5),Apr 30,LAD,@,SFG,W,10-3,GS,22,5.1,0,0,0,0,0,P
37 (4),May 6,LAD,,ATL,W,5-3,GS,26,7.0,0,0,0,0,0,P
42 (4),May 11,LAD,,WSN,L,2-5,GS,25,7.0,0,1,0,1,0,P
47 (4),May 18,LAD,@,CIN,L,0-4,GS,26,6.0,1,1,0,2,0,P
51 (3),May 24,LAD,@,PIT,W,10-2,GS,24,6.0,1,0,0,1,0,P
