150,2,Mar 29,MIL,,STL,L,5-9,7-7,,99,1.0,3,3,3,0,1,1,0,27.00,6,24,16,3,1,2,3,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.98,-0.236,-2.51,-3.55,-3.00, 7t --- 0 out d1, 7t 3 out d4
151,4,Mar 31,MIL,,STL,W,5-4,9-GF,W(1-0),1,1.0,1,0,0,0,0,0,0,13.50,4,17,10,2,3,3,1,1,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,.72,0.037,0.49,5.65,15.00, 9t --- 0 out d1, 9t end d 1
152,9,Apr 6,MIL,,CHC,L,8-14,7-7,,5,1.0,0,0,0,0,1,0,0,9.00,4,18,10,2,1,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,.08,0.006,0.49,4.25,6.00, 7t --- 0 out d5, 7t 3 out d5
153,13,Apr 10,MIL,@,LAA,L,2-4,8-8,,3,0.2,1,0,0,0,1,0,0,7.36,3,12,8,4,1,1,1,0,1,0,,0,0,1,0,0,3,0,0,0,0,0,0,.30,0.004,0.18,2.90,5.00, 8b --- 0 out d2, 8b -2- 2 out d2
154,16,Apr 14,MIL,@,LAD,L,1-7,6-7,,3,2.0,0,0,0,0,2,0,0,4.76,6,21,14,3,2,2,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.01,0.002,0.95,8.50,12.00, 6b --- 0 out d7, 7b 3 out d7
155,17,Apr 15,MIL,,STL,W,10-7,8-8,H(1),0,1.0,0,0,0,1,2,0,0,4.05,4,14,8,4,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.56,0.042,0.49,5.65,9.00, 8t --- 0 out a3, 8t 3 out a3
156,20,Apr 18,MIL,,LAD,L,1-3,7-7,,2,1.0,0,0,0,0,2,0,0,3.52,3,20,13,5,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.26,0.020,0.49,6.25,9.00, 7t --- 0 out d3, 7t 3 out d3
157,23,Apr 21,MIL,,LAD,L,5-6,8-8,,2,1.0,0,0,0,0,3,0,0,3.12,3,20,13,4,5,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.19,0.015,0.49,8.25,12.00, 8t --- 0 out d3, 8t 3 out d3
158,24,Apr 22,MIL,@,STL,L,5-13,7-7,,0,0.1,2,5,4,2,0,0,0,7.00,6,25,13,3,1,0,4,3,0,0,,0,0,0,0,0,3,0,0,0,0,1,1,.87,-0.181,-3.41,-9.65,-11.00, 7b --- 0 out d1, 7b 12- 1 out d4
159,26,Apr 24,MIL,@,STL,L,2-5,5-5,,1,1.0,2,0,0,1,0,0,0,6.30,5,16,8,1,0,1,3,3,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.54,0.019,0.47,0.45,3.00, 5b --- 0 out d3, 5b 3 out d3
160,27,Apr 26,MIL,@,NYM,W,10-2,7-7,,1,1.0,1,0,0,1,1,0,0,5.73,5,17,9,3,1,0,3,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.10,0.004,0.44,3.05,6.00, 7b --- 0 out a7, 7b 3 out a7
161,29,Apr 28,MIL,@,NYM,L,2-5,7-7,L(1-1),1,0.1,0,1,0,1,1,0,0,5.56,3,7,6,0,2,0,1,1,0,0,,0,0,0,0,0,2,0,0,1,0,0,1,1.60,-0.060,-0.41,2.15,4.00, 7b --- 0 out tie, 7b 12- 1 out tie
162,32,May 1,MIL,,COL,L,4-11,GS-1,,2,1.0,2,3,3,3,3,1,0,7.30,8,38,20,8,4,1,1,0,0,0,37,,,0,0,0,5,0,0,0,0,0,0,1.12,-0.240,-2.51,-0.75,3.00, 1t start tie, 1t 3 out d3
163,43,May 13,MIL,@,PHI,L,4-7,8-GF(8),,11,1.0,0,0,0,0,1,0,0,6.75,3,9,6,1,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,0.49,4.25,6.00, 8b --- 0 out d3, 8b end d 3
164,44,May 14,MIL,@,PHI,W,6-1,9-GF,,0,1.0,2,0,0,0,1,0,0,6.28,5,25,15,2,2,0,4,2,1,0,,0,0,0,0,0,5,1,0,0,0,0,0,.16,0.007,0.49,3.05,6.00, 9b --- 0 out a5, 9b end a 5
165,47,May 17,MIL,@,ATL,L,8-12,6-7,,2,1.1,4,2,2,0,1,0,0,6.89,9,40,27,8,5,6,2,2,0,0,,0,0,0,0,0,9,1,0,0,0,0,1,.00,0.000,-1.42,-1.40,1.00, 6b --- 2 out d10, 7b 3 out d11
