6,142 (141),Sep 6 (1),COL,,STL,L,7-10,13-GF(13),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,1,,,,P
7,160 (17),Sep 26,COL,,LAD,L,4-10,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,3,,,,P
