6,142,Sep 6(1),COL,,STL,L,7-10,13-GF(13),,99,0.2,1,1,1,1,1,0,0,13.50,4,18,10,1,4,0,2,1,1,0,,1,1,1,0,0,3,1,0,1,0,0,0,1.04,-0.133,-1.37,13t 1-- 1 out d1,13t end d 3
7,160,Sep 26,COL,,LAD,L,4-10,9-GF,,19,1.0,0,0,0,0,1,0,0,5.40,3,8,5,1,2,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,0.63, 9t --- 0 out d6, 9t end d 6
