14,11,Apr 21,SLB,@,CLE,L,3-8,,,99,1.0,0,0,0,0,0,0,0,0.00,3,,,,,3,,,,,,
15,20,May 3,SLB,,CLE,L,8-11,,,11,0.1,1,3,0,2,0,0,1,0.00,5,,,,,2,,,,,,
16,30,May 15,SLB,,BOS,L,4-15,,,11,6.0,9,8,7,2,3,1,0,8.59,29,,,,,27,,,,,,
17,53,Jun 7,SLB,@,PHA,L,5-10,,,22,1.2,2,3,3,1,0,0,2,10.00,14,,,,,10,,,,,,
