1,125 (124),Sep 5,CIN,,STL,L,3-6,0-0,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
2,142 (16),Sep 23,CIN,,PHI,L,2-12,0-GF,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
