170,10,Apr 24,PHA,,NYY,W,3-2,CG,W(1-0),99,12.0,10,2,0,2,8,0,1,0.00,46,84,,,,40,3,1,,,,
171,20,May 8,PHA,@,WSH,L,2-3,CG,L(1-1),13,8.0,7,3,0,2,5,0,0,0.00,34,65,,,,30,0,0,,,,
172,28,May 19,PHA,,SLB,L,2-5,GS-,L(1-2),10,7.0,9,5,0,2,8,0,0,0.00,32,55,,,,30,,,,,,
173,41,Jun 3,PHA,,WSH,W,11-5,CG,W(2-2),14,9.0,7,5,0,3,4,0,0,0.00,38,64,,,,34,2,1,,,,
174,45,Jun 9,PHA,@,CHW,L,0-10,CG,L(2-3),5,8.0,13,10,0,1,1,0,0,0.00,41,36,,,,37,3,0,,,,
175,56,Jun 23,PHA,,NYY,W,9-6,,S(1),13,1.0,0,0,0,0,2,0,0,0.00,3,,,,,3,,,,,,
176,59,Jun 25(2),PHA,,NYY,L,1-2,CG,L(2-4),1,9.0,6,2,0,2,4,0,0,0.00,35,73,,,,31,1,0,,,,
177,65,Jul 2,PHA,,BOS,W,4-1,CG,W(3-4),6,9.0,6,1,0,0,8,0,0,0.00,31,81,,,,31,0,2,,,,
178,70,Jul 8,PHA,,SLB,W,2-0,SHO,W(4-4),5,9.0,8,0,0,0,9,0,0,0.00,34,80,,,,33,0,0,,,,
179,75,Jul 13(2),PHA,,CHW,L,2-9,GS-,L(4-5),4,3.2,6,5,0,1,0,0,0,0.00,19,38,,,,18,,,,,,
180,82,Jul 21,PHA,,CLE,W,4-2,GS-,W(5-5),7,4.0,4,1,0,2,0,0,0,0.00,17,50,,,,15,,,,,,
181,91,Jul 31,PHA,@,SLB,L,2-4,CG,L(5-6),9,8.0,8,4,0,0,7,1,0,0.00,31,65,,,,30,1,1,,,,
182,98,Aug 10(1),PHA,@,CLE,L,0-2,CG,L(5-7),9,8.0,6,2,0,2,3,0,0,0.00,31,67,,,,29,0,0,,,,
183,104,Aug 15,PHA,,SLB,W,1-0,SHO,W(6-7),4,9.0,7,0,0,1,4,0,0,0.00,33,76,,,,32,2,0,,,,
184,108,Aug 20,PHA,,CHW,W,6-1,CG,W(7-7),4,9.0,5,1,0,1,7,0,0,0.00,32,81,,,,30,0,0,,,,
185,114,Aug 28(2),PHA,,DET,W,11-2,CG,W(8-7),7,9.0,8,2,0,0,3,0,1,0.00,36,70,,,,34,1,0,,,,
186,122,Sep 3,PHA,@,NYY,L,1-2,CG,L(8-8),5,8.0,4,2,0,2,11,0,1,0.00,32,79,,,,27,0,0,,,,
187,127,Sep 7(2),PHA,@,BOS,L,2-3,CG,L(8-9),3,8.0,7,3,0,0,4,0,0,0.00,30,66,,,,29,0,2,,,,
