1,9 (8),Apr 24,PHA,,NYY,W,7-6,0-GF(11),4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.250,.250,.250,.500,9,P
2,12 (2),Apr 29,PHA,,WSH,L,4-6,0-0,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.200,.200,.200,.400,8,P
3,26 (13),May 19,PHA,,CHW,L,0-3,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.200,.200,.200,.400,9,P
4,28 (1),May 21,PHA,,DET,L,4-6,0-0,2,2,0,0,0,0,0,0,0,,0,0,0,,,,0,,.143,.143,.143,.286,9,P
5,38 (9),May 30 (2),PHA,@,NYY,L,5-10,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.143,.143,.143,.286,8,P
6,39,Jun 1 (1),PHA,@,NYY,W,9-8,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.143,.143,.143,.286,9,P
7,53 (13),Jun 14,PHA,@,CHW,W,8-3,0-GF,3,2,2,2,0,0,0,,1,,0,0,0,,,,0,,.333,.400,.333,.733,9,P
8,56 (2),Jun 17,PHA,@,CHW,L,0-5,0-0,1,0,0,0,0,0,0,0,1,,0,0,0,,,,0,,.333,.455,.333,.788,9,P
9,58 (1),Jun 19,PHA,@,SLB,L,2-6,0-GF,2,1,0,1,0,0,0,,1,,0,0,0,,,,0,,.400,.538,.400,.938,9,P
10,60 (1),Jun 21,PHA,@,SLB,L,0-5,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.400,.538,.400,.938,9,P
11,71 (10),Jul 2 (2),PHA,,BOS,L,1-7,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.364,.500,.364,.864,9,P
12,74 (2),Jul 4 (1),PHA,,NYY,L,5-7,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.364,.500,.364,.864,9,P
13,78 (3),Jul 9 (1),PHA,,DET,L,3-8,0-GF,4,4,1,2,1,0,0,0,0,,1,0,0,,,,0,,.400,.500,.467,.967,9,P
14,83 (4),Jul 16,PHA,,CHW,W,10-6,0-GF,1,1,0,0,0,0,0,,0,,1,0,0,,,,0,,.375,.474,.438,.911,9,P
15,88 (4),Jul 21 (2),PHA,,CLE,W,7-6,CG,4,3,0,0,0,0,0,,0,,0,1,0,,,,0,,.316,.435,.368,.803,9,P
16,96 (7),Jul 30,PHA,@,SLB,W,4-1,CG,4,3,0,0,0,0,0,,0,,0,0,1,,,,0,,.273,.385,.318,.703,9,P
17,101 (4),Aug 4,PHA,@,CHW,W,5-4,0-GF,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,,.240,.345,.280,.625,9,P
18,108 (6),Aug 14,PHA,,WSH,L,1-2,GS-0,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,,.214,.313,.250,.563,9,P
19,113 (4),Aug 19,PHA,,DET,W,7-6,GS-0,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.194,.286,.226,.512,9,P
20,119 (5),Aug 25 (1),PHA,,SLB,W,9-0,CG,4,3,2,0,0,0,0,,1,,0,0,0,,,,0,,.176,.282,.206,.488,9,P
21,130 (10),Sep 5,PHA,@,BOS,L,1-4,CG,3,2,0,0,0,0,0,0,1,,0,0,0,,,,0,,.167,.286,.194,.480,9,P
22,136 (5),Sep 10,PHA,,BOS,W,8-1,CG,4,3,1,1,0,0,0,1,0,,0,0,1,,,,0,,.179,.289,.205,.494,9,P
23,140 (3),Sep 15,PHA,@,NYY,W,3-1,CG,4,3,0,1,0,0,0,0,1,,0,0,0,,,,0,,.190,.306,.214,.520,9,P
24,143 (2),Sep 19,PHA,@,DET,L,3-4,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.190,.306,.214,.520,9,P
25,145 (1),Sep 21,PHA,@,CLE,L,4-5,0-GF,3,3,0,2,0,1,0,,0,,0,0,0,,,,0,,.222,.327,.289,.616,9,P
26,147 (1),Sep 24,PHA,@,CHW,W,6-4,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.222,.327,.289,.616,9,P
27,149 (1),Sep 26,PHA,@,CHW,W,9-3,CG,4,4,0,1,0,0,0,1,0,,2,0,0,,,,0,,.224,.321,.286,.607,9,P
28,156 (6),Oct 5,PHA,,NYY,W,2-0,0-0,1,1,0,0,0,0,0,,0,,1,0,0,,,,0,,.220,.316,.280,.596,9,P
29,158 (1),Oct 7,PHA,,NYY,W,10-0,GS-0,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.216,.310,.275,.585,9,P
