9,116 (115),Aug 13,LAA,@,CLE,L,1-5,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,8,.70,-0.057,-0.68,,,CF
10,117,Aug 14,LAA,@,CLE,L,4-5,CG,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.333,.333,.833,1.167,9,.74,0.101,1.44,,,CF
11,118,Aug 15,LAA,,SEA,L,2-3,CG,4,4,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,.400,.400,.900,1.300,9,1.72,0.183,1.37,,,LF
12,119,Aug 16,LAA,,SEA,W,7-6,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.308,.308,.692,1.000,9,1.58,-0.160,-1.22,,,LF
13,120,Aug 17,LAA,,SEA,L,3-4,CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.353,.353,.647,1.000,7,.86,-0.010,-0.22,,,LF
14,121,Aug 18,LAA,,SEA,W,6-4,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.333,.333,.571,.905,6,.71,-0.100,-1.05,,,LF
15,122,Aug 19,LAA,,NYY,L,0-7,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.292,.292,.500,.792,9,.23,-0.018,-0.61,,,LF
16,123,Aug 20,LAA,,NYY,L,1-5,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.259,.259,.444,.704,8,.44,-0.033,-0.48,,,LF
17,124,Aug 21,LAA,,NYY,W,2-0,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.233,.233,.400,.633,6,.81,-0.061,-0.68,,,LF
18,125,Aug 23,LAA,@,TOR,L,2-7,CG,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,.265,.265,.500,.765,6,.75,0.130,1.55,,,LF
19,126,Aug 24,LAA,@,TOR,W,8-2,CG,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,.237,.256,.447,.704,6,.22,-0.027,-2.21,,,LF
20,127,Aug 25,LAA,@,TOR,W,6-3,CG,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.238,.256,.429,.684,7,.51,0.006,0.15,,,LF
21,128,Aug 26,LAA,@,DET,L,2-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.217,.234,.391,.625,6,1.07,-0.145,-1.11,,,LF
22,129,Aug 27,LAA,@,DET,W,3-2,CG,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.220,.235,.400,.635,7,.53,-0.023,-0.13,,,LF
23,130,Aug 28,LAA,@,DET,W,5-0,CG,4,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.222,.236,.407,.644,7,.57,-0.012,0.12,,,LF
24,131,Aug 29,LAA,,CIN,W,9-2,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.222,.236,.407,.644,2,.00,0.000,0.09,,,PR LF
25,132,Aug 30,LAA,,CIN,W,4-2,CG,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.214,.228,.393,.621,7,.71,-0.050,-0.89,,,LF
26,133,Aug 31,LAA,,CIN,W,3-0,CG,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.220,.233,.407,.640,9,1.04,-0.059,-0.17,,,RF
27,134,Sep 2,LAA,@,SEA,L,8-11,9-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.220,.233,.407,.640,4,.01,0.000,0.24,,,PR
28,137 (2),Sep 5,LAA,@,OAK,W,10-7,GS-7,3,1,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,.217,.222,.400,.622,7,1.09,0.019,-0.39,,,LF
29,139 (1),Sep 7,LAA,@,OAK,L,1-4,CG,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.210,.227,.387,.614,7,.77,-0.031,-0.34,,,LF RF
30,140,Sep 9,LAA,,TEX,L,1-2,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.210,.227,.387,.614,6,,,,,,PR
31,143 (2),Sep 12,LAA,,SEA,L,1-8,7-8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.210,.239,.387,.626,7,.28,0.011,0.38,,,PH
32,144,Sep 13,LAA,,SEA,L,0-8,8-GF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.222,.250,.397,.647,2,.01,0.000,0.25,,,CF
33,145,Sep 14,LAA,,SEA,L,1-2,7-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.219,.246,.391,.637,9,2.73,-0.066,-0.31,,,PH
34,147 (1),Sep 16,LAA,,TOR,L,0-5,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,.221,.247,.382,.629,7,1.85,-0.141,-0.73,,,LF
35,151 (3),Sep 20,LAA,@,TEX,L,4-5,GS-6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.214,.240,.371,.611,9,1.53,-0.077,-0.84,,,LF
36,152,Sep 21,LAA,@,TEX,W,5-4,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.214,.240,.371,.611,5,,,,,,LF
37,153,Sep 22,LAA,@,HOU,W,2-0,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.211,.237,.366,.603,6,.37,-0.009,-0.28,,,PH LF
38,154,Sep 23,LAA,@,HOU,W,10-6,GS-9,5,3,0,1,1,0,0,2,2,0,1,0,0,0,0,0,0,1,.216,.259,.378,.638,7,1.32,-0.043,-0.12,,,LF
39,155,Sep 24,LAA,@,HOU,W,10-4,GS-8,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.208,.250,.364,.614,7,.90,-0.067,-0.48,,,LF
40,156,Sep 25,LAA,@,HOU,L,1-4,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.205,.247,.359,.606,7,.42,-0.012,-0.31,,,PH
41,159 (2),Sep 28,LAA,,OAK,W,8-6,6-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.203,.244,.354,.599,1,.02,-0.001,-0.10,,,RF
42,160,Sep 30,LAA,,HOU,W,7-1,6-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.200,.241,.350,.591,3,.02,0.000,-0.15,,,LF
43,161,Oct 1,LAA,,HOU,L,0-3,8-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.200,.250,.350,.600,8,1.01,0.048,0.38,,,PH RF
44,162,Oct 2,LAA,,HOU,W,8-1,6-GF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.198,.247,.346,.593,2,.00,0.000,-0.15,,,PR RF
