15,137,Sep 10,BOS,,CHW,W,7-4,9-9,,99,0.0,0,0,0,1,0,0,0,---,1,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,2.20,-0.076,-0.39, 9t 1-3 1 out a3, 9t 123 1 out a3
16,139,Sep 12,BOS,,CHW,L,1-7,5-7,,1,3.0,5,3,3,1,1,0,1,9.00,15,4,3,0,0,5,,0,0,0,0,0,13,2,0,0,0,0,0,.34,-0.015,-1.51, 5t --- 0 out d4, 7t 3 out d7
17,148,Sep 22,BOS,@,NYY,L,1-5,7-GF(8),,9,2.0,1,0,0,0,2,0,0,5.40,7,3,1,0,0,1,,0,0,0,0,0,7,0,0,0,0,0,0,.05,0.008,0.93, 7b --- 0 out d4, 8b end d 4
18,154,Sep 29,BOS,,NYY,W,3-2,GS-7,W(1-0),6,7.0,7,2,2,1,4,1,0,3.75,29,9,8,0,0,7,58,,,0,1,0,27,1,1,0,0,0,1,1.32,0.131,1.47, 1t start tie, 7t 3 out tie
