23,3,Apr 20,CHW,@,CLE,L,5-8,,,99,0.2,0,1,1,1,0,0,0,13.50,2,,,,,1,,,,,0,
24,149,Oct 1,CHW,,DET,L,5-16,,,99,3.2,7,3,2,3,1,0,0,6.23,18,,,,,15,,,,,0,
