147 (146),Sep 16,MIN,,ANA,L,6-7,GS,40,9.0,1,0,0,1,0,CF RF
148,Sep 17,MIN,,ANA,W,1-0,CG,34,9.0,3,1,0,4,1,RF
149,Sep 18,MIN,,TEX,W,3-1,CG,36,9.0,4,0,0,4,0,RF
150,Sep 19,MIN,,TEX,W,15-7,CG,42,9.0,3,0,0,3,0,RF
151,Sep 20,MIN,,TEX,L,4-6,GS,37,9.0,0,0,0,0,0,LF
154 (2),Sep 23,MIN,,CHW,L,3-5,CG,39,9.0,4,0,0,4,0,RF
155,Sep 24,MIN,,CHW,W,6-5,CG,40,10.0,5,0,0,5,0,CF
157 (1),Sep 26,MIN,@,CLE,L,2-4,GS,31,7.0,0,0,0,0,0,LF
159 (1),Sep 28,MIN,@,CLE,W,4-3,CG,40,10.0,3,0,0,3,0,RF
160,Sep 29,MIN,@,DET,L,0-1,CG,29,8.0,2,0,0,2,0,RF
161,Sep 30,MIN,@,DET,L,5-6,CG,49,10.2,3,1,0,4,1,RF
