8,10,Apr 27,BSN,@,BRO,L,2-15,8-GF(8),,99,1.0,1,0,0,0,0,0,0,0.00,4,,0,0,0,4,0,0,0,0,0,0
9,17,May 6,BSN,,BRO,L,0-10,5-7,,8,2.1,2,1,0,0,2,0,0,0.00,10,,0,0,0,10,0,0,0,0,0,1
10,24,May 14,BSN,,PIT,L,1-7,9-GF,,7,1.0,3,2,2,0,0,0,0,4.15,6,,0,0,0,5,1,0,0,0,0,0
11,28,May 20,BSN,,CIN,L,8-15,6-8,,5,2.2,4,2,2,1,0,0,0,5.14,14,,0,0,0,9,0,0,0,0,2,0
