7,145,Sep 23(2),NYG,@,STL,L,2-8,,,99,1.1,2,2,2,1,1,0,0,13.50,8,,,,,7,,,,,0,
8,150,Sep 28,NYG,@,BRO,W,9-7,GS-6,,4,6.0,11,6,3,3,4,0,0,6.14,33,33,0,0,0,29,1,0,0,1,0,1
