1,135 (134),Sep 6,PIT,,CHC,L,14-19,9-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,P
2,148 (12),Sep 23 (1),PIT,,CIN,L,0-8,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,P
