54,4 (3),Apr 19,PHI,@,BRO,W,1-0,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
55,7 (2),Apr 23,PHI,@,NYG,L,1-3,GS-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
56,11 (3),Apr 30,PHI,@,BSN,L,1-2,CG(11),4,3,0,0,0,0,0,0,0,,1,0,1,,,,0,,.000,.000,.000,.000,9,P
57,16 (4),May 6,PHI,,STL,L,1-3,GS-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.000,.000,.000,9,P
58,23 (6),May 14,PHI,,PIT,L,2-7,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.000,.000,.000,.000,9,P
59,24,May 15,PHI,,CHC,W,6-5,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.000,.000,.000,.000,9,P
60,26 (1),May 19,PHI,,CHC,W,10-4,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
61,29 (2),May 23,PHI,,CIN,W,4-1,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
62,33 (3),May 30 (1),PHI,@,NYG,L,6-8,GS-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.000,.000,.000,.000,9,P
63,42 (8),Jun 9,PHI,@,CIN,W,10-1,CG,4,3,0,0,0,0,0,0,0,,0,0,1,,,,0,,.000,.000,.000,.000,9,P
64,46 (3),Jun 13,PHI,@,STL,W,5-2,CG,3,3,1,1,0,0,0,,0,,0,0,0,,,,0,,.045,.045,.045,.091,9,P
65,48 (1),Jun 15,PHI,@,STL,L,3-4,0-GF,1,1,0,1,0,0,0,,0,,0,0,0,,,,0,,.087,.087,.087,.174,9,P
66,50 (1),Jun 17,PHI,@,CHC,L,0-4,GS-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.083,.083,.083,.167,9,P
67,55 (4),Jun 23,PHI,@,BSN,W,8-3,CG,4,4,0,2,0,0,0,,0,,0,0,0,,,,0,,.143,.143,.143,.286,9,P
