35,67,Jun 28,PHI,,PIT,L,1-10,8-GF,,99,2.0,5,4,4,1,3,0,0,18.00,12,4,1,0,0,3,,0,0,0,0,0,11,0,0,0,0,0,0,.02,-0.003,-3.24, 8t --- 0 out d6, 9t end d 9
36,76,Jul 6,PHI,,NYM,L,6-11,6-7,,7,2.0,1,0,0,0,1,0,0,9.00,7,3,2,1,0,1,,0,0,0,0,0,6,0,0,0,0,0,0,.18,0.015,0.76, 6t --- 0 out d4, 7t 3 out d4
