35,67 (66),Jun 28,PHI,,PIT,L,1-10,8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,P
36,76 (8),Jul 6,PHI,,NYM,L,6-11,6-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,1,,,,P
