4 (3),Apr 12,LAD,,SFG,L,1-4,,10,3.1,0,1,0,1,0,P
8 (3),Apr 16,LAD,,HOU,L,3-7,GS,17,5.0,0,2,0,2,0,P
12 (3),Apr 20,LAD,@,SDP,L,3-4,GS,23,4.2,1,3,0,4,0,P
16 (3),Apr 24,LAD,@,SFG,W,4-2,,6,1.1,0,1,0,1,0,P
19 (2),Apr 27,LAD,,SDP,L,3-4,GS,27,7.0,1,2,0,3,1,P
23 (3),May 3,LAD,@,PIT,L,2-16,,5,0.0,0,0,0,0,0,P
27 (3),May 7,LAD,@,CHC,L,2-4,GS,30,5.2,0,2,0,2,0,P
31 (3),May 11,LAD,,PIT,L,2-5,GF,6,1.0,0,0,0,0,0,P
33 (1),May 14,LAD,,CHC,L,3-8,,4,0.2,0,0,0,0,0,P
35 (1),May 17,LAD,@,PHI,L,5-10,,7,1.0,0,0,0,0,0,P
38 (2),May 20,LAD,@,MON,L,1-9,,3,0.1,0,0,0,0,0,P
44 (5),May 27,LAD,@,NYM,L,1-8,GF,6,1.2,0,1,0,1,0,P
