1,97 (96),Jul 30,DET,,PHA,W,7-6,0-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,,,,,,9,PR
2,98,Jul 31,DET,,WSH,W,4-1,CG,4,3,1,1,0,0,0,0,1,,1,0,0,,,,0,,.333,.500,.333,.833,1,LF
3,99,Aug 1,DET,,WSH,L,3-6,CG,4,3,0,0,0,0,0,0,1,,1,0,0,,,,0,,.167,.375,.167,.542,1,LF
4,100,Aug 2,DET,,WSH,L,0-4,GS-0,3,3,0,0,0,0,0,0,0,,2,0,0,,,,0,,.111,.273,.111,.384,1,LF
5,101,Aug 3,DET,,WSH,W,2-1,CG,4,3,1,0,0,0,0,0,1,,2,0,0,,,,0,,.083,.267,.083,.350,1,LF
6,105 (3),Aug 7,DET,,NYY,W,7-0,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.083,.267,.083,.350,3,CF
