1,Apr 7,MIL,@,NYY,L,0-3,CG,36,8.0,2,2,0,4,0,3B
2,Apr 9,MIL,@,NYY,W,3-2,CG,38,9.0,0,1,0,1,0,3B
3,Apr 10,MIL,@,NYY,W,2-1,CG,34,9.0,2,1,0,3,1,3B
4,Apr 12,MIL,,BAL,L,0-1,CG,35,9.0,1,4,0,5,2,3B
5,Apr 14,MIL,,BAL,W,5-0,CG,30,9.0,0,0,0,0,0,3B
6,Apr 15,MIL,,NYY,W,7-4,CG,36,9.0,0,2,0,2,0,3B
7,Apr 16,MIL,,NYY,W,4-3,CG,37,9.0,1,3,0,4,0,3B
8,Apr 17,MIL,,NYY,W,2-0,CG,38,9.0,1,1,0,2,0,3B
9,Apr 19,MIL,@,OAK,W,5-4,CG,41,9.0,0,0,1,1,0,3B
10,Apr 20,MIL,@,OAK,L,2-4,CG,35,8.0,0,4,0,4,2,3B
11,Apr 22,MIL,@,CAL,L,4-7,CG,35,8.0,0,4,0,4,0,3B
12,Apr 23,MIL,@,CAL,W,4-1,CG,35,9.0,1,2,0,3,0,3B
13,Apr 24,MIL,@,CAL,W,10-9,CG,42,9.0,2,1,0,3,0,3B
14,Apr 26,MIL,,BOS,L,1-3,CG,41,9.0,2,1,1,4,0,3B
15,Apr 27,MIL,,BOS,W,4-2,CG,35,9.0,2,2,0,4,0,3B
16,Apr 29,MIL,,CLE,W,6-5,CG,37,9.0,0,0,0,0,0,3B
17,Apr 30,MIL,,CLE,L,0-1,CG,46,12.0,2,3,0,5,0,3B
18,May 1 (1),MIL,,CLE,W,7-3,CG,36,9.0,0,3,0,3,0,3B
19,May 1 (2),MIL,,CLE,L,5-8,CG,42,9.0,0,2,0,2,0,3B
20,May 2,MIL,@,TOR,W,3-1,CG,32,9.0,1,3,0,4,0,3B
21,May 3,MIL,@,TOR,W,6-2,CG,36,9.0,1,5,0,6,1,3B
22,May 4,MIL,@,TOR,L,3-10,CG,43,8.0,1,1,0,2,0,3B
23,May 5,MIL,@,TOR,L,8-9,CG,37,8.0,1,5,0,6,1,3B
24,May 6,MIL,@,DET,L,2-5,CG,37,8.0,5,2,0,7,0,3B
25,May 7,MIL,@,DET,L,2-6,CG,37,8.0,0,0,0,0,0,3B
26,May 8,MIL,@,DET,W,7-4,CG,36,9.0,2,0,0,2,0,3B
27,May 10 (1),MIL,@,CLE,L,0-1,CG,33,8.1,0,2,0,2,0,3B
28,May 10 (2),MIL,@,CLE,L,4-7,CG,39,8.0,1,2,1,4,0,3B
