4 (3),Apr 18,SLB,@,CHW,L,3-5,GS,0,6.2,0,4,0,4,0,
10 (5),Apr 25,SLB,,DET,L,0-4,GF,0,1.0,0,0,0,0,0,
13 (2),Apr 30,SLB,,CLE,T,3-3,CG,0,12.0,0,3,0,3,0,
16 (2),May 3,SLB,,CHW,L,3-4,GF,0,3.0,0,0,0,0,0,
17,May 4,SLB,,CHW,W,1-0,CG,0,9.0,1,3,0,4,0,
21 (3),May 9,SLB,@,CLE,L,5-6,GS,0,0.0,0,0,0,0,0,
23 (1),May 12,SLB,@,BOS,L,0-7,,0,1.2,0,2,0,2,0,
24,May 14,SLB,@,BOS,L,0-1,GF,0,1.0,0,0,0,0,0,
27 (2),May 18,SLB,@,NYY,W,4-2,GF,0,2.0,0,1,0,1,0,
29 (1),May 20,SLB,@,NYY,L,1-3,,0,0.1,0,0,0,0,0,
30,May 21,SLB,@,WSH,L,4-5,GF,0,5.2,0,3,0,3,0,
36 (5),May 28,SLB,@,PHA,L,0-3,GS,0,5.0,0,1,0,1,0,
39 (2),May 31,SLB,,DET,W,4-1,CG,0,9.0,0,1,0,1,0,
43 (3),Jun 5 (1),SLB,@,DET,W,6-5,GF,0,2.0,0,0,0,0,0,
51 (7),Jun 12,SLB,,NYY,W,9-3,CG,0,9.0,0,3,0,3,0,
55 (3),Jun 16,SLB,,BOS,L,0-2,GF,0,1.0,0,0,0,0,0,
57 (1),Jun 18,SLB,,PHA,W,6-5,GS,0,8.0,0,1,1,2,0,
62 (4),Jun 24 (1),SLB,,CLE,W,5-4,,0,0.2,0,1,0,1,0,
64 (1),Jun 25,SLB,,CLE,L,3-6,GS,0,6.0,0,1,0,1,0,
66 (1),Jun 27 (1),SLB,,CLE,L,4-16,GF,0,3.0,0,1,0,1,0,
67,Jun 27 (2),SLB,,CLE,W,4-3,GF,0,3.0,0,0,0,0,0,
69 (1),Jun 28 (2),SLB,@,CHW,L,2-3,GF,0,1.0,0,0,0,0,0,
71 (1),Jun 30 (2),SLB,@,CLE,W,5-0,CG,0,9.0,0,1,0,1,0,
72,Jul 3,SLB,@,CHW,L,2-3,GF,0,0.2,0,0,0,0,0,
73,Jul 4 (1),SLB,@,CHW,L,3-4,GF,0,4.0,0,0,0,0,0,
78 (4),Jul 8,SLB,@,WSH,W,6-5,GS,0,7.1,0,2,0,2,0,
81 (2),Jul 11 (1),SLB,@,PHA,W,4-3,GF,0,7.0,0,1,0,1,0,
83 (1),Jul 16,SLB,@,NYY,L,4-6,GS,0,3.1,0,1,0,1,0,
97 (13),Aug 1,SLB,,PHA,L,5-9,GS,0,1.0,0,1,0,1,0,
112 (14),Aug 20,SLB,@,WSH,L,4-5,GF,0,1.2,0,0,0,0,0,
116 (3),Aug 24 (2),SLB,@,PHA,L,3-6,CG,0,7.0,0,4,0,4,0,
120 (3),Aug 27,SLB,@,NYY,W,5-4,GF,0,5.0,1,1,0,2,0,
126 (5),Sep 2 (1),SLB,@,BOS,W,9-6,GS,0,7.0,1,3,0,4,0,
131 (4),Sep 7 (1),SLB,@,CLE,L,3-4,CG,0,14.2,1,5,0,6,0,
134 (2),Sep 12,SLB,,CLE,W,5-3,GF,0,2.0,0,0,0,0,0,
135,Sep 13 (1),SLB,,CLE,L,0-5,CG,0,9.0,0,2,0,2,0,
139 (3),Sep 16 (2),SLB,,CHW,W,3-1,GF,0,0.1,0,0,0,0,0,
142 (2),Sep 19 (1),SLB,,WSH,L,1-4,GF,0,2.0,0,1,1,2,0,
143,Sep 19 (2),SLB,,WSH,W,3-2,GF,0,0.1,0,0,0,0,0,
145 (1),Sep 21,SLB,,NYY,L,3-4,,0,1.0,0,0,0,0,0,
146,Sep 23,SLB,,NYY,L,2-9,,0,1.0,0,0,0,0,0,
147,Sep 24,SLB,,BOS,L,1-5,GF,0,2.0,0,0,0,0,0,
150 (2),Sep 26 (2),SLB,,BOS,W,6-4,GF,0,3.0,0,1,0,1,0,
154 (3),Sep 30,SLB,,DET,L,6-9,GF,0,1.0,0,0,0,0,0,
158 (3),Oct 3 (2),SLB,@,CHW,W,4-0,CG,0,6.0,0,1,0,1,0,
