1,Apr 14,CHW,,DET,W,15-8,CG,0,9.0,3,4,0,7,0,
2,Apr 16,CHW,,DET,L,2-4,CG,0,10.0,1,5,0,6,1,
3,Apr 17,CHW,,SLB,L,0-1,CG,0,9.0,2,3,0,5,1,
4,Apr 18,CHW,,SLB,W,3-0,CG,0,9.0,1,3,1,5,0,
5,Apr 19,CHW,,SLB,L,0-4,CG,0,9.0,4,1,1,6,0,
6,Apr 20,CHW,,SLB,W,7-1,CG,0,9.0,0,4,1,5,0,
7,Apr 21,CHW,@,CLE,L,1-5,CG,0,8.0,0,4,0,4,0,
12 (4),Apr 27,CHW,@,SLB,W,6-5,CG,0,9.0,1,3,1,5,1,
13,Apr 28,CHW,@,SLB,L,3-4,CG,0,10.0,2,2,1,5,0,
14,Apr 29,CHW,@,DET,W,6-3,CG,0,9.0,4,3,0,7,0,
15,May 1,CHW,@,DET,L,2-4,CG,0,8.0,2,5,0,7,0,
16,May 3,CHW,,CLE,W,3-0,CG,0,9.0,2,0,1,3,0,
17,May 9 (1),CHW,,SLB,L,1-2,CG,0,9.0,2,4,0,6,0,
18,May 9 (2),CHW,,SLB,W,6-3,CG,0,9.0,2,5,0,7,1,
19,May 10 (1),CHW,,CLE,L,1-3,CG,0,9.0,0,0,0,0,0,
20,May 10 (2),CHW,,CLE,W,2-0,CG,0,9.0,1,3,1,5,0,
21,May 12,CHW,@,PHA,L,3-8,CG,0,8.0,1,2,0,3,0,
43 (21),Jun 8,CHW,,WSH,W,2-1,GF,0, ,0,1,0,1,0,
45 (1),Jun 10,CHW,,PHA,W,3-2,GF,0, ,0,1,0,1,0,
46,Jun 11,CHW,,PHA,W,7-0,GF,0, ,1,6,1,8,1,
48 (1),Jun 13,CHW,,NYY,W,5-1,CG,0,9.0,2,2,0,4,0,
49,Jun 14,CHW,,NYY,W,5-4,CG,0,9.0,1,5,0,6,0,
50,Jun 15,CHW,,NYY,W,2-1,CG,0,9.0,1,5,0,6,0,
51,Jun 16,CHW,,NYY,W,3-2,CG,0,9.0,2,3,0,5,1,
52,Jun 17,CHW,,NYY,L,2-5,CG,0,9.0,4,3,1,8,0,
53,Jun 18,CHW,,BOS,W,6-5,CG,0,9.0,0,5,0,5,1,
54,Jun 19,CHW,,BOS,W,6-4,CG,0,9.0,2,0,0,2,0,
55,Jun 20,CHW,,BOS,W,1-0,CG,0,9.0,2,2,0,4,1,
56,Jun 21,CHW,,BOS,W,7-3,CG,0,9.0,1,4,0,5,1,
57,Jun 22,CHW,@,DET,L,1-4,CG,0,8.0,2,5,0,7,1,
58,Jun 23,CHW,@,DET,L,1-6,CG,0,8.0,3,4,0,7,0,
59,Jun 24,CHW,@,CLE,L,0-6,CG,0,8.0,2,4,0,6,0,
60,Jun 25,CHW,@,CLE,L,2-3,CG,0,8.0,1,5,0,6,0,
61,Jun 26,CHW,@,CLE,L,2-4,CG,0,8.0,1,2,0,3,0,
62,Jun 27,CHW,@,CLE,L,3-6,CG,0,8.0,1,6,1,8,0,
