1,4 (3),Apr 9,ARI,,STL,L,6-13,GS-3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.46,-0.012,-0.11,P
2,9 (4),Apr 15,ARI,@,COL,W,11-10,GS-5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.333,.667,1.000,9,.87,0.043,0.37,P
3,15 (5),Apr 22,ARI,@,MIL,W,11-9,14-14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.250,.500,.750,8,2.34,-0.060,-0.24,PH
4,16,Apr 23,ARI,,SDP,W,5-2,GS-7,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.200,.200,.400,.600,9,.86,-0.036,-0.40,P
5,21 (4),Apr 28,ARI,,CHC,L,3-4,GS-7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.143,.143,.286,.429,9,1.58,-0.072,-0.68,P
6,26 (4),May 5,ARI,@,CHC,W,2-0,GS-6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.111,.111,.222,.333,9,.90,-0.045,-0.42,P
7,31 (4),May 10,ARI,,NYM,W,12-8,GS-6,3,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.167,.167,.333,.500,9,.52,0.007,-0.41,P
8,36 (4),May 15,ARI,,MON,L,0-5,GS-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.154,.154,.308,.462,9,.89,-0.026,-0.25,P
9,41 (4),May 21,ARI,@,FLA,L,5-6,GS-4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.143,.143,.286,.429,9,.74,-0.021,-0.36,P
10,46 (4),May 26,ARI,@,SFG,L,3-4,GS-7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.125,.125,.250,.375,9,2.38,-0.213,-2.12,P
11,51 (4),May 31,ARI,,SFG,L,4-8,GS-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.118,.118,.235,.353,9,.75,-0.019,-0.18,P
