3 (2),Mar 31,OAK,,LAA,L,3-8,CG,43,9.0,2,0,0,2,0,LF
4,Apr 1,OAK,,LAA,L,4-7,CG,40,9.0,3,0,0,3,0,LF
5,Apr 2,OAK,,TEX,W,3-1,GS,34,8.0,1,0,0,1,0,LF
12 (6),Apr 10,OAK,@,LAD,L,0-4,CG,35,8.0,1,0,0,1,0,LF
13,Apr 11,OAK,@,LAD,W,16-6,CG,40,9.0,2,0,0,2,0,LF
73 (59),Jun 19,OAK,@,SDP,W,4-2,GS,35,9.0,0,0,0,0,0,LF
95 (21),Jul 13,OAK,@,SFG,L,1-7,GF,23,4.0,1,0,0,1,0,LF
96,Jul 14,OAK,@,SFG,W,4-3,GS,28,6.0,0,0,0,0,0,LF
105 (8),Jul 27,OAK,@,COL,L,1-3,CG,34,8.0,1,0,0,1,0,LF
106,Jul 28,OAK,@,COL,L,1-4,CG,37,8.0,1,0,0,1,0,LF
107,Jul 29,OAK,@,COL,L,2-3,CG,34,8.0,5,0,0,5,0,LF
