4 (3),Apr 18,CHW,,SLB,W,5-1,CG,0,9.0,2,0,0,2,1,
25 (20),May 19,CHW,@,PHA,L,3-4,CG,0,8.0,4,0,0,4,0,
28 (2),May 25,CHW,@,WSH,W,10-9,GF,0, ,1,0,0,1,0,
29,May 26,CHW,@,WSH,L,2-8,CG,0,8.0,3,1,1,5,0,
30,May 27,CHW,@,CLE,L,2-7,CG,0,8.0,1,1,0,2,0,
39 (8),Jun 6,CHW,,NYY,L,3-5,GF,0,1.0,1,0,0,1,0,
