30,4,Apr 11,OAK,,CAL,L,3-10,9-GF,,99,1.0,2,5,5,3,0,1,0,45.00,8,2,1,0,0,2,,0,0,0,0,0,4,0,0,1,0,0,0,.28,-0.069,-4.53, 9t --- 0 out d2, 9t end d 7
31,5,Apr 12,OAK,,CAL,L,3-9,9-GF,,0,1.0,0,0,0,1,1,0,0,22.50,4,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,0.48, 9t --- 0 out d6, 9t end d 6
