115 (114),Aug 9,CLE,,KCR,L,0-10,CG,45,9.0,2,3,0,5,0,3B
116,Aug 10,CLE,,KCR,W,8-1,GF,20,5.0,0,1,0,1,0,PR 3B
118 (1),Aug 12,CLE,,SEP,W,6-5,GF,17,3.0,1,0,0,1,0,3B
119,Aug 13,CLE,,SEP,L,3-5,GF,11,2.0,0,2,0,2,0,3B
120,Aug 15,CLE,@,CAL,W,2-1,GF,31,7.0,0,1,0,1,0,3B
122 (1),Aug 17,CLE,@,CAL,L,6-7,GF,11,2.0,2,2,0,4,0,3B
124 (1),Aug 19,CLE,@,OAK,W,3-0,GF,3,1.0,0,0,0,0,0,3B
126 (1),Aug 22,CLE,@,SEP,W,9-8,GF,12,2.0,0,0,0,0,0,3B
127,Aug 23,CLE,@,SEP,W,7-3,GF,6,2.0,0,1,0,1,1,3B
128,Aug 24,CLE,@,SEP,W,6-5,GF,15,3.0,0,0,0,0,0,3B
130 (1),Aug 27,CLE,,CAL,L,1-4,GF,8,1.0,0,0,0,0,0,3B
132 (1),Aug 30,CLE,@,CHW,L,5-6,GF,18,2.1,1,0,0,1,0,3B
137 (4),Sep 5 (1),CLE,,NYY,W,2-1,CG,36,9.0,3,1,0,4,0,3B
