1,135,Sep 14,CIN,,PHI,W,7-6,3-GF,W(1-0),99,6.2,6,2,2,3,0,0,0,2.70,28,,0,1,0,25,0,0,0,0,0,0
2,136,Sep 17(1),CIN,,NYG,L,1-5,9-GF,,2,1.0,1,0,0,1,0,0,0,2.35,5,,0,0,0,4,0,0,0,0,0,1
3,139,Sep 18(2),CIN,,NYG,L,2-4,8-GF,,0,2.0,2,0,0,2,1,0,0,1.86,9,,0,0,0,7,0,0,0,1,0,0
4,140,Sep 19,CIN,,NYG,L,6-10,7-8,,0,2.0,2,0,0,2,0,0,0,1.54,9,,0,0,0,7,1,0,0,2,0,1
5,146,Sep 24(2),CIN,,BRO,L,3-5,CG,L(1-1),4,9.0,14,5,4,5,1,0,0,2.61,44,37,0,1,0,39,3,1,0,1,0,0
6,153,Oct 2,CIN,,PIT,W,1-0,SHO,W(2-1),7,9.0,4,0,0,4,1,0,0,1.82,33,76,0,0,0,29,0,0,0,1,0,0
