1,77,Jun 27,TOR,,BAL,L,3-7,8-8,,99,1.0,1,0,0,0,1,0,0,0.00,3,11,7,3,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.19,0.010,0.56, 8t --- 0 out d4, 8t 3 out d4
2,80,Jun 30,TOR,,BOS,L,5-7,5-7,,2,2.2,3,0,0,1,3,0,0,0.00,12,57,38,10,7,1,7,4,1,0,,0,0,0,0,0,11,0,0,0,0,0,0,.35,0.040,1.43, 5t --- 0 out d5, 7t 1-- 2 out d4
