1,31 (30),May 9,CIN,,SDP,L,5-6,9-10,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,3,,,,PR
2,32,May 10,CIN,,SDP,W,5-1,8-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,7,.02,-0.001,-0.11,PH
3,33,May 11,CIN,,SDP,L,2-7,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,8,.09,-0.002,-0.16,2B
4,35 (1),May 13,CIN,@,PHI,L,2-12,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,6,.00,0.000,-0.17,SS
5,37 (1),May 15,CIN,@,PHI,L,3-4,9-GF,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.250,.500,9,.79,0.039,0.39,PH
6,38,May 16,CIN,@,NYM,L,2-9,8-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.200,.200,.200,.400,9,.03,-0.001,-0.16,PH
7,39,May 17,CIN,@,NYM,L,1-2,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.200,.200,.200,.400,4,,,,PR
8,41 (1),May 20,CIN,,CLE,W,2-1,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.111,.111,.111,.222,2,.77,-0.122,-1.18,2B
9,42,May 21,CIN,,CLE,L,3-5,CG,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.154,.154,.154,.308,2,1.21,-0.077,-0.50,2B
10,43,May 22,CIN,,CLE,L,2-9,GS-8,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.118,.118,.118,.235,2,1.00,-0.103,-0.81,2B
11,44,May 23,CIN,,WSN,W,5-3,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.143,.143,.143,.286,8,.79,-0.070,-0.90,2B
12,45,May 24,CIN,,WSN,W,4-3,7-GF(14),3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,.125,.125,.250,3,1.86,-0.139,-0.64,PH 2B
13,46,May 25,CIN,,WSN,W,12-3,CG,5,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.138,.138,.138,.276,8,.27,-0.035,0.02,2B
14,47,May 26,CIN,,PIT,L,4-8,CG,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.147,.147,.147,.294,2,.52,-0.011,-0.54,2B
15,49 (1),May 28,CIN,,PIT,L,2-9,3-4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.143,.143,.143,.286,9,.30,-0.008,-0.24,PH
16,71 (21),Jun 21,CIN,,STL,W,11-4,8-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.139,.139,.139,.278,4,.02,0.000,-1.19,PH
17,74 (2),Jun 25,CIN,@,CLE,L,7-12,7-GF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.132,.132,.132,.263,2,.04,-0.002,-0.46,PH 2B
