140 (139),Sep 3,NYM,@,MIA,W,4-3,,1,0.0,0,0,0,0,0,P
146 (5),Sep 10,NYM,,COL,W,2-0,,1,0.1,0,0,0,0,0,P
147,Sep 11,NYM,,WSN,L,2-6,,1,0.1,0,0,0,0,0,P
149 (1),Sep 13,NYM,,WSN,L,3-10,,5,0.2,0,0,0,0,0,P
