1,Apr 6,CLE,@,ANA,L,5-6,CG,35,8.0,2,0,0,2,1,2B
2,Apr 7,CLE,@,ANA,W,9-1,CG,34,9.0,2,3,0,5,0,2B
3,Apr 8,CLE,@,ANA,W,9-1,GS,25,7.0,0,2,0,2,0,2B
4,Apr 9,CLE,@,MIN,W,14-5,GS,26,6.0,0,3,0,3,0,2B
5,Apr 10,CLE,@,MIN,W,12-7,CG,42,9.0,1,3,0,4,0,2B
6,Apr 11,CLE,@,MIN,W,9-8,CG,42,9.0,0,2,0,2,0,2B
7,Apr 12,CLE,,KCR,W,5-2,CG,37,10.0,1,5,0,6,1,2B
8,Apr 14,CLE,,KCR,W,11-4,GS,30,7.0,3,2,0,5,1,2B
9,Apr 17 (1),CLE,,MIN,W,5-1,CG,34,9.0,2,5,0,7,0,2B
10,Apr 17 (2),CLE,,MIN,L,8-13,GS,29,7.0,0,2,0,2,0,2B
11,Apr 18,CLE,,MIN,W,3-2,CG,38,9.0,3,2,0,5,1,2B
12,Apr 20,CLE,,OAK,W,5-1,CG,36,9.0,3,4,0,7,0,2B
13,Apr 21,CLE,,OAK,W,5-4,CG,37,9.0,1,5,0,6,0,2B
14,Apr 22,CLE,,OAK,L,1-4,CG,38,9.0,0,3,0,3,0,2B
15,Apr 23,CLE,@,BOS,W,7-6,CG,36,9.0,0,6,0,6,0,2B
16,Apr 24,CLE,@,BOS,L,4-9,CG,44,8.0,0,2,0,2,0,2B
17,Apr 25,CLE,@,BOS,L,2-3,CG,41,8.0,0,3,0,3,0,2B
18,Apr 26,CLE,@,OAK,W,5-4,CG,47,10.0,4,4,0,8,2,2B
19,Apr 27,CLE,@,OAK,W,8-5,CG,41,9.0,2,5,0,7,1,2B
20,Apr 28,CLE,@,OAK,W,4-1,CG,34,9.0,0,5,0,5,1,2B
21,Apr 29,CLE,@,OAK,W,8-3,CG,32,9.0,4,2,0,6,2,2B
22,Apr 30,CLE,@,TEX,L,5-7,CG,40,8.0,3,3,0,6,0,2B
23,May 1,CLE,@,TEX,W,5-3,CG,38,9.0,1,4,0,5,2,2B
24,May 2,CLE,@,TEX,L,6-8,CG,40,8.0,3,3,0,6,0,2B
25,May 3,CLE,@,TEX,W,10-4,CG,35,9.0,2,3,0,5,2,2B
26,May 5,CLE,,SEA,L,5-6,CG,37,9.0,1,1,0,2,0,2B
27,May 6,CLE,,SEA,W,8-4,CG,36,9.0,2,3,0,5,0,2B
28,May 7,CLE,,TBD,W,20-11,CG,48,9.0,0,8,0,8,0,2B
29,May 8,CLE,,TBD,L,6-7,CG,43,9.0,0,2,0,2,0,2B
30,May 9,CLE,,TBD,W,5-4,CG,41,9.0,1,3,0,4,1,2B
31,May 10,CLE,,BAL,W,6-4,CG,39,9.0,1,2,0,3,0,2B
32,May 11,CLE,,BAL,W,11-6,CG,40,9.0,2,2,0,4,1,2B
33,May 12,CLE,,BAL,W,6-5,CG,41,9.0,3,2,0,5,1,2B
34,May 14,CLE,@,DET,W,4-2,CG,37,9.0,1,4,0,5,1,2B
35,May 15,CLE,@,DET,W,12-7,GS,32,7.0,0,1,0,1,0,2B
36,May 16,CLE,@,DET,L,3-9,CG,37,8.0,2,3,0,5,0,2B
37,May 17,CLE,@,CHW,W,13-9,CG,41,9.0,0,3,0,3,0,2B
38,May 18,CLE,@,CHW,W,13-0,GS,23,7.0,0,1,0,1,0,2B
39,May 19,CLE,@,CHW,W,13-7,CG,38,9.0,2,3,0,5,0,2B
40,May 21,CLE,,DET,L,6-9,CG,42,9.0,1,3,0,4,1,2B
41,May 22,CLE,,DET,L,2-6,CG,41,9.0,5,2,0,7,1,2B
42,May 23,CLE,,DET,W,7-4,CG,39,9.0,0,4,0,4,0,2B
43,May 24,CLE,,CHW,L,3-10,CG,48,9.0,3,3,0,6,0,2B
44,May 25,CLE,,CHW,W,3-1,CG,34,9.0,1,1,0,2,0,2B
45,May 26,CLE,,CHW,W,6-2,CG,34,9.0,1,3,0,4,1,2B
46,May 28,CLE,,BOS,L,5-12,CG,44,9.0,3,5,0,8,1,2B
47,May 29,CLE,,BOS,L,2-4,CG,39,9.0,1,5,0,6,1,2B
48,May 30,CLE,,BOS,L,2-4,CG,39,9.0,3,5,0,8,1,2B
49,May 31,CLE,@,NYY,W,7-1,CG,37,9.0,7,4,0,11,3,2B
50,Jun 1,CLE,@,NYY,L,5-11,CG,41,8.0,1,6,0,7,1,2B
51,Jun 2,CLE,@,NYY,W,10-7,CG,42,9.0,3,1,0,4,1,2B
52,Jun 4,CLE,,CHC,L,4-5,CG,41,9.0,2,2,0,4,0,2B
53,Jun 5,CLE,,CHC,W,8-7,CG,48,11.0,3,2,0,5,2,2B
54,Jun 6,CLE,,CHC,W,4-2,CG,34,9.0,3,7,0,10,3,2B
55,Jun 8,CLE,,MIL,L,1-2,CG,44,10.0,3,2,0,5,0,2B
56,Jun 9,CLE,,MIL,W,6-5,CG,42,10.0,5,4,0,9,2,2B
57,Jun 10,CLE,,MIL,L,9-15,GS,35,6.0,0,0,1,1,0,2B
58,Jun 11,CLE,@,CIN,W,8-6,CG,42,9.0,1,3,0,4,2,2B
59,Jun 12,CLE,@,CIN,W,4-3,GS,34,8.0,3,3,0,6,0,2B
60,Jun 13,CLE,@,CIN,W,7-3,CG,37,9.0,5,5,0,10,3,2B
61,Jun 15,CLE,,OAK,W,8-3,CG,40,9.0,3,4,0,7,1,2B
62,Jun 16,CLE,,OAK,W,9-8,CG,49,9.0,1,2,1,4,0,2B
63,Jun 17,CLE,,OAK,W,10-6,CG,43,9.0,1,5,0,6,1,2B
64,Jun 18,CLE,,SEA,L,4-9,GS,35,7.0,0,2,1,3,0,2B
65,Jun 19,CLE,,SEA,W,10-6,CG,39,9.0,2,3,0,5,1,2B
66,Jun 20,CLE,,SEA,W,13-5,GS,32,7.0,2,2,0,4,0,2B
67,Jun 21,CLE,,SEA,W,4-3,GF,16,4.0,0,2,0,2,0,PH 2B
68,Jun 22,CLE,@,TOR,L,3-4,CG,34,8.0,1,2,0,3,0,2B
69,Jun 23,CLE,@,TOR,W,9-6,CG,38,9.0,2,4,0,6,2,2B
70,Jun 24,CLE,@,TOR,L,0-3,CG,31,8.0,1,2,0,3,0,2B
