720,1,Apr 2,STL,,CHC,W,4-3,CG,5,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.250,.200,.250,.450,3,1.31,-0.121,-1.05,5.00,6.50,1B
721,2,Apr 4,STL,,CHC,L,1-2,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.125,.111,.125,.236,3,1.25,-0.125,-0.75,0.00,0.00,1B
722,3,Apr 6,STL,,CHC,L,4-6,CG,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.182,.231,.182,.413,3,1.02,0.021,0.56,7.00,9.20,1B
723,4,Apr 7,STL,,CIN,L,0-2,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.143,.235,.143,.378,3,1.02,-0.042,-0.42,2.00,3.00,1B
724,5,Apr 8,STL,,CIN,W,10-4,GS-7,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.118,.238,.118,.356,3,.36,-0.026,0.34,4.00,6.20,1B
725,6,Apr 9,STL,,CIN,L,0-8,CG,4,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.150,.280,.150,.430,3,.37,0.029,0.18,5.00,6.00,1B
726,7,Apr 10,STL,@,WSN,L,6-14,GS-9,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.208,.310,.208,.519,3,1.06,0.108,0.74,8.00,9.20,1B
727,8,Apr 11,STL,@,WSN,L,3-8,9-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.208,.333,.208,.542,6,.24,0.008,0.39,2.00,3.00,PH
728,9,Apr 12,STL,@,WSN,W,6-1,CG,5,2,2,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,.192,.343,.192,.535,3,.96,-0.009,-0.37,10.00,15.90,1B
729,10,Apr 14,STL,@,NYY,L,3-4,CG,4,3,1,1,0,0,1,2,1,0,2,0,0,0,0,0,0,0,.207,.359,.310,.669,3,1.23,0.108,1.49,18.00,25.20,1B
730,11,Apr 15,STL,@,NYY,L,2-3,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.212,.349,.303,.652,3,.95,-0.025,-0.09,3.00,3.00,DH
731,12,Apr 16,STL,@,NYY,L,3-9,CG,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.222,.362,.306,.667,3,.73,-0.017,-0.25,5.00,6.00,1B
732,15 (2),Apr 19,STL,,PIT,W,2-1,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.225,.353,.300,.653,3,.51,-0.046,-0.56,3.00,3.00,1B
733,16,Apr 20,STL,@,MIL,L,5-7,CG,5,5,1,2,0,0,1,1,0,0,3,0,0,0,0,0,0,1,.244,.357,.378,.735,3,1.10,0.046,0.05,17.00,21.70,1B
734,17,Apr 21,STL,@,MIL,W,6-3,CG,4,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.250,.367,.396,.762,3,.55,-0.039,-0.46,7.00,9.00,1B
735,18,Apr 22,STL,@,MIL,W,4-1,CG,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.250,.369,.385,.754,3,1.03,-0.075,-0.69,7.00,9.20,1B
736,19,Apr 23,STL,@,MIL,W,6-4,GS-7,4,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,.236,.362,.364,.726,3,.82,-0.040,-0.28,2.00,3.00,1B
737,21 (1),Apr 27 (1),STL,,TOR,W,8-4,CG(11),6,5,1,2,0,0,1,5,1,0,2,0,0,0,0,0,0,0,.250,.373,.417,.790,3,2.03,0.124,2.69,27.00,38.70,1B
738,22,Apr 27 (2),STL,,TOR,W,6-4,CG,5,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,.238,.375,.397,.772,3,.64,-0.010,-0.09,6.00,9.50,3B 1B
739,23,Apr 28,STL,,CIN,W,7-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.224,.357,.373,.730,3,.45,-0.061,-1.11,0.00,0.00,1B
740,24,Apr 30,STL,,CIN,L,4-5,CG,4,3,1,2,2,0,0,3,1,0,1,0,0,0,0,0,0,0,.243,.375,.414,.789,3,1.09,0.181,2.73,20.00,28.70,1B
741,25,May 1,STL,,MIL,L,5-7,CG(10),5,4,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,.243,.376,.446,.822,3,.90,0.018,0.62,16.00,21.70,1B
742,26,May 2,STL,,MIL,W,2-1,CG,4,4,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.256,.381,.462,.843,3,.80,0.035,0.26,10.00,12.20,1B
743,27,May 4,STL,,MIL,L,4-5,CG,5,2,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,.250,.392,.450,.842,3,1.80,0.069,0.05,8.00,12.20,1B
744,28,May 5,STL,@,ATL,W,10-0,GS-7,5,2,3,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,.256,.411,.488,.899,3,.49,0.048,2.16,26.00,37.60,1B
