94,1,Apr 12,NYG,@,PHI,L,4-5,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,7,3B
95,2,Apr 13,NYG,@,PHI,W,2-0,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,7,3B
