1,155 (154),Oct 6 (1),NYG,,PHI,W,5-1,CG,4,3,1,0,0,0,0,0,1,,0,0,0,,,,0,,.000,.250,.000,.250,2,2B
2,156,Oct 6 (2),NYG,,PHI,L,0-8,CG(7),3,2,0,1,0,0,0,0,0,,0,0,1,,,,0,,.200,.333,.200,.533,2,2B
