138 (137),Sep 10,BOS,@,DET,L,2-6,GF,13,3.0,2,1,0,3,0,SS
139,Sep 11,BOS,@,DET,L,4-5,CG,37,8.0,3,6,1,10,2,SS
142 (2),Sep 14,BOS,@,CHW,L,3-4,GS,29,7.0,6,3,0,9,0,SS
143,Sep 15,BOS,@,CHW,L,2-4,CG,37,8.0,1,3,0,4,0,SS
144,Sep 16,BOS,@,SLB,W,11-7,CG,41,9.0,3,1,0,4,1,SS
145,Sep 17,BOS,@,SLB,L,4-10,CG,39,8.0,2,2,0,4,1,SS
146,Sep 19,BOS,@,WSH,L,3-5,CG,36,8.0,2,7,0,9,1,SS
147,Sep 20,BOS,@,WSH,L,6-10,CG,45,8.0,2,5,0,7,1,SS
152 (4),Sep 26,BOS,,WSH,W,3-1,CG,33,9.0,2,6,0,8,0,SS
153,Sep 27,BOS,,WSH,L,2-3,CG,38,9.0,0,6,0,6,1,SS
154,Sep 28,BOS,,WSH,L,4-5,CG,40,9.0,0,3,0,3,0,SS
