91 (90),Jul 19,PIT,@,MIL,L,1-6,CG,35,8.0,0,0,1,1,0,LF
94 (2),Jul 22,PIT,@,KCR,L,1-5,CG,35,8.0,0,0,0,0,0,LF
99 (4),Jul 28,PIT,@,MIN,W,8-7,CG,41,9.0,2,0,0,2,0,LF
100,Jul 29,PIT,@,MIN,W,10-4,GF,27,6.0,0,1,0,1,0,RF
101,Jul 30,PIT,@,CIN,L,5-15,GF,5,1.0,0,1,0,1,0,PH P
133 (31),Sep 4,PIT,@,STL,W,9-3,GF,7,1.0,0,0,0,0,0,CF
139 (5),Sep 10,PIT,,MIL,L,4-6,GF,22,4.0,1,0,0,1,0,LF
141 (1),Sep 12,PIT,,MIL,W,10-2,GF,9,2.0,0,0,0,0,0,CF
153 (11),Sep 24,PIT,@,COL,W,5-4,CG,39,9.0,2,0,1,3,0,RF
155 (1),Sep 26,PIT,@,CHC,W,4-0,GF,19,5.0,3,0,0,3,0,RF
