97,1,Mar 28,CLE,@,MIN,L,0-2,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,6,1.03,-0.080,-0.60,0.00,0.00,LF
98,2,Mar 30,CLE,@,MIN,W,2-1,GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,6,.84,-0.041,-0.41,0.00,0.00,LF
99,3,Mar 31,CLE,@,MIN,L,3-9,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.111,.111,.111,.222,3,.50,-0.077,-0.64,5.00,6.20,LF
100,4,Apr 1,CLE,,CHW,W,5-3,CG,4,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.167,.231,.250,.481,3,1.77,0.133,0.59,9.00,12.20,LF
101,6 (1),Apr 4,CLE,,TOR,W,4-1,CG,4,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.200,.294,.267,.561,3,.61,0.024,-0.33,7.00,9.20,DH
102,7,Apr 5,CLE,,TOR,W,3-2,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.167,.286,.222,.508,3,1.01,-0.068,-0.40,2.00,3.00,LF
103,8,Apr 6,CLE,,TOR,W,7-2,CG,4,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.182,.280,.227,.507,6,.86,0.068,0.37,7.00,10.00,LF
104,9,Apr 7,CLE,,TOR,W,3-1,CG,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.192,.276,.269,.545,3,.33,-0.003,-0.30,7.00,9.20,DH
105,10,Apr 9,CLE,@,DET,W,8-2,GS-8,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.200,.273,.367,.639,3,.35,0.031,0.48,14.00,18.70,LF
106,11,Apr 10,CLE,@,DET,L,1-4,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.182,.270,.333,.604,6,1.68,-0.106,-0.77,2.00,3.00,LF
107,12,Apr 11,CLE,@,DET,W,4-0,CG,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.189,.286,.324,.610,3,.46,-0.010,-0.64,12.00,15.20,LF
108,13,Apr 12,CLE,@,KCR,L,1-8,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.171,.261,.293,.554,3,.76,-0.091,-1.81,0.00,0.00,LF
109,14,Apr 13,CLE,@,KCR,L,0-3,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.159,.245,.273,.518,6,.58,-0.044,-0.37,0.00,0.00,LF
110,15,Apr 14,CLE,@,KCR,L,8-9,CG,4,3,1,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,.191,.283,.298,.581,6,1.77,0.239,1.58,14.00,19.20,DH
111,17 (1),Apr 16,CLE,@,SEA,W,4-2,CG,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.200,.298,.300,.598,7,.94,-0.004,0.18,5.00,6.00,LF
112,18,Apr 17,CLE,@,SEA,W,1-0,CG,3,3,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.226,.317,.377,.694,6,.73,0.139,0.90,17.00,21.70,1B
113,19,Apr 20 (1),CLE,,ATL,W,8-4,CG,5,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,.211,.308,.351,.659,5,1.08,-0.086,-0.94,2.00,3.00,DH
114,20,Apr 20 (2),CLE,,ATL,L,7-8,CG,5,3,0,1,1,0,0,2,2,0,1,0,0,0,0,0,0,0,.217,.329,.367,.695,6,.97,-0.044,1.76,13.00,19.00,1B
115,21,Apr 21,CLE,,ATL,L,5-11,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.219,.324,.359,.684,8,.30,-0.025,-0.86,3.00,3.00,DH
116,22,Apr 23,CLE,,MIA,L,1-3,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.209,.312,.343,.655,8,1.83,-0.109,-0.89,0.00,0.00,LF
