54 (53),Jun 3,KCR,,CLE,W,12-5,GF,10,2.0,1,0,0,1,0,CF
55,Jun 4,KCR,,CLE,L,0-8,GF,11,3.0,0,0,0,0,0,CF
91 (35),Jul 17,KCR,,DET,L,2-10,GF,9,2.0,1,0,0,1,0,PH CF
93 (1),Jul 19,KCR,,DET,W,4-3,GF,6,1.0,0,0,0,0,0,RF
94,Jul 20,KCR,,DET,W,16-4,GF,10,2.0,0,0,0,0,0,CF
