408,1,Apr 14,BAL,@,CHW,W,5-3,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,8,1.08,-0.108,-0.96,2B
409,2,Apr 16,BAL,@,CHW,W,4-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,.125,.125,.250,8,.58,-0.036,-0.44,2B
410,3,Apr 17,BAL,,NYY,W,4-3,CG(11),5,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.167,.154,.167,.321,8,1.68,-0.130,-0.85,2B
411,4,Apr 18,BAL,,NYY,W,2-1,CG(12),5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.118,.111,.118,.229,8,1.72,-0.207,-1.13,2B
412,5,Apr 19,BAL,,NYY,L,3-5,CG,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.238,.227,.238,.465,8,1.18,0.100,0.40,2B
413,6,Apr 23 (1),BAL,,BOS,L,1-3,CG,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.280,.269,.280,.549,8,2.14,-0.067,-0.21,2B
414,7,Apr 23 (2),BAL,,BOS,W,1-0,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.241,.250,.491,8,1.62,-0.141,-1.04,2B
415,8,Apr 25,BAL,@,NYY,L,1-4,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.226,.219,.226,.445,8,.79,-0.058,-0.58,2B
416,9,Apr 26,BAL,@,NYY,L,4-5,CG,4,3,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,.265,.278,.265,.542,8,1.45,0.111,1.48,2B
417,10,Apr 28,BAL,@,BOS,L,4-6,CG(11),5,5,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,.308,.317,.308,.625,8,1.80,0.273,2.08,2B
418,11,Apr 29,BAL,@,BOS,W,4-2,CG,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.302,.311,.302,.613,8,1.53,0.137,0.71,2B
419,12,May 2,BAL,,CLE,L,4-6,CG(13),6,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,.292,.294,.313,.607,8,1.80,-0.064,-0.53,2B
420,13,May 3 (1),BAL,,CLE,W,5-2,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.275,.278,.294,.572,7,.37,-0.022,-0.47,2B
421,14,May 3 (2),BAL,,CLE,L,0-3,CG,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.278,.281,.296,.577,7,.95,-0.079,-0.58,2B
422,15,May 4,BAL,,WSA,W,11-4,CG,4,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,.263,.279,.281,.559,7,.77,-0.037,-0.63,2B
423,16,May 5,BAL,,WSA,W,2-1,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.266,.267,.532,7,.85,-0.066,-0.65,2B
424,17,May 6,BAL,@,CLE,L,5-7,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.234,.250,.250,.500,7,.76,-0.075,-0.86,2B
425,18,May 7,BAL,@,CLE,L,4-9,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.221,.236,.235,.471,8,.85,-0.085,-0.86,2B
426,19,May 8,BAL,@,DET,W,4-3,CG(10),5,4,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,.236,.260,.250,.510,8,1.87,0.250,1.53,2B
427,20,May 9,BAL,@,DET,W,7-6,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.237,.259,.250,.509,8,1.67,-0.174,-1.06,2B
428,21,May 10 (1),BAL,@,DET,W,2-1,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.225,.247,.238,.485,8,.38,-0.037,-0.49,2B
429,22,May 10 (2),BAL,@,DET,W,7-1,CG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.217,.247,.229,.476,8,.75,-0.039,-0.69,2B
430,23,May 11,BAL,@,WSA,L,4-6,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.209,.247,.221,.468,8,1.52,-0.103,-0.51,2B
431,24,May 12,BAL,@,WSA,W,5-0,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.202,.247,.213,.461,8,.35,-0.023,-0.64,2B
432,25,May 14,BAL,@,WSA,L,1-4,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.196,.240,.207,.447,8,.63,-0.049,-0.52,2B
433,33 (7),May 22,BAL,,MIN,W,6-5,7-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.194,.238,.204,.442,9,1.38,-0.033,-0.15,PH
434,35 (1),May 24 (1),BAL,,MIN,W,2-0,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.194,.238,.204,.442,7,,,,2B
435,36,May 24 (2),BAL,,MIN,W,7-6,CG,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.206,.248,.247,.495,7,1.12,0.192,1.45,2B
436,37,May 25,BAL,,DET,L,3-5,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.208,.248,.248,.495,7,1.60,-0.124,-1.07,2B
437,38,May 26,BAL,,DET,W,2-1,CG,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.221,.259,.260,.519,7,.82,0.043,0.28,2B
