16 (15),Apr 26,KCR,,BAL,L,9-10,CG,42,9.0,1,4,0,5,1,2B
17,Apr 28,KCR,,DET,L,3-8,CG,47,9.0,4,4,0,8,1,2B
18,Apr 29,KCR,,DET,L,2-8,CG,41,9.0,4,1,0,5,0,2B
19,Apr 30,KCR,,DET,W,3-2,CG,42,10.0,6,3,0,9,1,2B
20,May 1,KCR,,CLE,L,5-7,CG,48,9.0,3,2,0,5,1,2B
21,May 2,KCR,,CLE,W,4-3,CG,67,17.0,4,5,0,9,1,2B
22,May 3,KCR,,CLE,L,3-6,CG,38,9.0,1,2,0,3,1,2B
