18 (17),Apr 25,PIT,@,HOU,L,3-10,,10,2.0,0,1,0,1,0,P
25 (6),May 2,PIT,@,LAD,L,3-9,,11,2.0,0,0,0,0,0,P
31 (5),May 9,PIT,,STL,L,4-11,,15,2.1,0,0,0,0,0,P
139 (107),Sep 8,PIT,,ATL,L,3-9,,6,1.0,0,0,0,0,0,P
