93,1,Apr 10,SLM,@,CHI,L,1-3,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.000,.000,.000,4,1B
94,2,Apr 13,SLM,@,KCP,W,3-0,CG,4,3,0,1,0,0,0,1,1,,0,0,0,,,,1,,.143,.250,.143,.393,4,1B
95,3,Apr 14,SLM,@,KCP,L,2-3,CG(12),6,5,0,1,0,0,0,0,0,,1,0,1,,,,0,,.167,.231,.167,.397,4,1B
96,4,Apr 15,SLM,@,KCP,L,3-4,CG,4,3,0,2,1,1,0,0,0,,0,0,1,,,,0,,.267,.313,.467,.779,4,1B
97,5,Apr 17,SLM,,CHI,L,1-4,CG,3,2,0,0,0,0,0,0,0,,0,0,1,,,,0,,.235,.278,.412,.690,4,1B
98,6,Apr 18,SLM,,CHI,W,3-1,CG,4,2,1,1,0,0,0,0,2,,0,0,0,,,,0,,.263,.364,.421,.785,4,1B
99,7,Apr 19,SLM,,CHI,L,1-9,CG,4,3,0,0,0,0,0,0,1,,0,0,0,,,,0,,.227,.346,.364,.710,4,1B
100,8,Apr 20,SLM,,CHI,W,8-5,CG,4,1,2,0,0,0,0,1,2,,0,0,1,,,,0,,.217,.379,.348,.727,4,1B
101,9,Apr 23,SLM,,PBS,L,2-5,CG,4,3,1,1,0,1,0,0,1,,0,0,0,,,,0,,.231,.394,.423,.817,4,1B
102,10,Apr 24,SLM,,PBS,L,0-2,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.200,.351,.367,.718,4,1B
103,11,Apr 25,SLM,,PBS,L,0-3,GS-0,3,3,0,1,0,0,0,0,0,,0,0,0,,,,0,,.212,.350,.364,.714,4,1B
104,12,Apr 27,SLM,@,PBS,W,5-2,CG,4,2,1,1,0,0,0,1,2,,0,0,0,,,,1,,.229,.386,.371,.758,4,1B
105,13,Apr 29 (1),SLM,@,PBS,L,2-8,CG,4,4,0,2,1,0,0,0,0,,0,0,0,,,,0,,.256,.396,.410,.806,4,1B
106,14,Apr 29 (2),SLM,@,PBS,W,9-7,CG,5,4,1,2,0,1,0,2,0,,0,0,1,,,,0,,.279,.404,.465,.869,4,1B
107,15,May 1,SLM,@,NEW,L,1-4,CG,4,3,1,1,0,0,0,0,1,,0,0,0,,,,0,,.283,.411,.457,.867,4,1B
108,16,May 2 (1),SLM,@,NEW,W,1-0,CG,4,4,0,2,0,1,0,1,0,,0,0,0,,,,0,,.300,.417,.500,.917,4,1B
109,17,May 2 (2),SLM,@,NEW,W,2-1,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.296,.406,.481,.888,4,1B
110,18,May 5,SLM,@,BTT,W,3-0,CG,5,4,0,1,0,0,0,2,1,,0,0,0,,,,0,,.293,.406,.466,.871,4,1B
111,19,May 6,SLM,@,BTT,L,2-3,CG,3,3,0,1,0,0,0,1,0,,0,0,0,,,,0,,.295,.403,.459,.862,4,1B
112,20,May 8 (1),SLM,@,BUF,W,6-5,CG,4,2,0,1,0,0,0,0,1,,0,0,1,,,,0,,.302,.413,.460,.874,4,1B
113,21,May 8 (2),SLM,@,BUF,L,2-4,CG,4,3,1,1,0,1,0,0,1,,1,0,0,,,,0,,.303,.418,.485,.903,4,1B
114,22,May 10,SLM,@,BUF,W,5-3,CG(14),7,5,0,1,0,0,0,0,1,,2,0,1,,,,1,,.296,.412,.465,.877,4,1B
115,23,May 11,SLM,@,BAL,L,5-6,CG,5,4,1,2,1,0,0,2,1,,1,0,0,,,,0,,.307,.422,.480,.902,4,1B
