5,5,Apr 6,SDP,,SFG,L,4-8,8-8,,99,1.0,1,0,0,1,1,0,0,0.00,5,27,14,4,3,2,1,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.01,0.000,0.43, 8t --- 0 out d7, 8t 3 out d7
6,7,Apr 9,SDP,,LAD,L,0-4,7-8,,2,2.0,4,1,1,2,3,0,0,3.00,12,42,26,9,5,7,0,0,0,0,,0,0,2,0,0,10,0,0,1,0,0,0,.32,-0.009,-0.15, 7t --- 0 out d3, 8t 3 out d4
