1,4 (3),Apr 18,WSH,@,NYY,L,5-6,GS-0,5,5,0,2,1,0,0,1,0,,1,0,0,,,,0,,.400,.400,.600,1.000,9,P
2,8 (3),Apr 23,WSH,,BOS,W,6-4,GS-0,3,3,0,1,0,0,0,,0,,1,0,0,,,,0,,.375,.375,.500,.875,9,P
3,16 (7),May 2,WSH,,NYY,W,6-3,CG,4,3,0,0,0,0,0,,1,,0,0,0,,,,0,,.273,.333,.364,.697,9,P
4,19 (2),May 9,WSH,,PHA,W,6-2,CG,4,3,0,0,0,0,0,,1,,1,0,0,,,,0,,.214,.313,.286,.598,9,P
5,22 (2),May 13,WSH,,SLB,L,1-2,GS-0,3,3,0,0,0,0,0,,0,,1,0,0,,,,0,,.176,.263,.235,.498,9,P
6,24 (1),May 16,WSH,,CHW,L,0-5,GS-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,,.158,.238,.211,.449,9,P
7,27 (2),May 21,WSH,,DET,W,1-0,CG,3,3,0,0,0,0,0,,0,,0,0,0,,,,0,,.136,.208,.182,.390,9,P
8,30 (2),May 25,WSH,,DET,L,0-1,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.120,.185,.160,.345,9,P
9,36 (5),May 30 (1),WSH,@,BOS,L,0-6,GS-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.115,.179,.154,.332,9,P
10,40 (3),Jun 3,WSH,@,PHA,L,5-11,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.115,.179,.154,.332,9,P
11,41,Jun 5,WSH,@,CHW,L,1-2,GS-0,3,3,0,0,0,0,0,,0,,3,0,0,,,,0,,.103,.161,.138,.299,9,P
12,44 (2),Jun 8,WSH,@,CHW,L,1-2,CG,3,3,0,0,0,0,0,,0,,3,0,0,,,,0,,.094,.147,.125,.272,9,P
13,48 (3),Jun 12,WSH,@,SLB,L,5-7,0-0,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.091,.143,.121,.264,9,P
14,52 (3),Jun 17,WSH,@,CLE,L,0-2,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.091,.143,.121,.264,9,P
15,53,Jun 18,WSH,@,DET,W,5-0,CG,4,4,0,1,0,0,0,,0,,0,0,0,,,,0,,.108,.154,.135,.289,9,P
16,55 (1),Jun 21,WSH,@,DET,L,2-5,GS-0,2,2,0,0,0,0,0,,0,,0,0,0,,,,0,,.103,.146,.128,.275,9,P
17,62 (6),Jun 30,WSH,@,PHA,L,1-3,CG,3,2,0,0,0,0,0,,1,,1,0,0,,,,0,,.098,.159,.122,.281,9,P
18,69 (6),Jul 7 (1),WSH,,CHW,L,0-1,CG,3,3,0,1,0,0,0,0,0,,0,0,0,,,,0,,.114,.170,.136,.307,9,P
19,70,Jul 7 (2),WSH,,CHW,L,4-7,GS-0,1,1,0,1,0,0,0,,0,,0,0,0,,,,0,,.133,.188,.156,.343,9,P
20,73 (2),Jul 10,WSH,,CHW,T,2-2,GS-0,5,5,1,1,0,0,0,,0,,1,0,0,,,,1,,.140,.189,.160,.349,9,P
21,78 (4),Jul 15,WSH,,SLB,W,3-2,GS-0,2,2,0,1,0,0,0,,0,,0,0,0,,,,0,,.154,.200,.173,.373,9,P
22,83 (4),Jul 21,WSH,,DET,L,1-4,GS-0,3,2,0,0,0,0,0,,1,,2,0,0,,,,0,,.148,.207,.167,.374,9,P
23,88 (4),Jul 27,WSH,@,SLB,L,0-6,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.148,.207,.167,.374,9,P
