2 (1),Apr 15,STL,@,CHC,L,4-10,GS,0,6.1,0,0,0,0,0,
6 (3),Apr 19,STL,@,CIN,L,2-3,GS,0,6.0,0,4,0,4,0,
7,Apr 21,STL,@,CIN,W,9-5,GF,0,5.0,0,0,0,0,0,
10 (2),Apr 24,STL,,CHC,L,1-5,CG,0,9.0,2,1,1,4,0,
14 (3),Apr 28,STL,,PIT,W,8-2,CG,0,9.0,1,3,1,5,1,
16 (1),May 2 (1),STL,,CIN,W,5-4,CG,0,9.0,0,4,0,4,0,
20 (3),May 6,STL,@,PIT,L,5-6,GS,0,7.0,0,4,0,4,0,
25 (4),May 12,STL,@,BRO,W,10-0,CG,0,9.0,1,2,0,3,0,
30 (4),May 18,STL,@,BSN,W,3-1,CG,0,9.0,2,4,0,6,0,
35 (4),May 26,STL,@,NYG,L,2-8,GS,0,4.0,1,2,0,3,0,
36,May 29 (1),STL,@,CIN,W,4-2,CG,0,9.0,0,7,0,7,0,
43 (6),Jun 7,STL,,BRO,L,0-2,GS,0,8.0,0,7,0,7,1,
45 (1),Jun 9,STL,,BRO,W,4-3,GF,0,2.0,0,3,0,3,1,
48 (2),Jun 13,STL,,PHI,L,4-10,GS,0,4.1,0,1,0,1,0,
54 (5),Jun 23,STL,,PIT,L,1-3,GS,0,8.0,0,3,0,3,0,
58 (3),Jun 27 (2),STL,,PIT,L,1-7,GS,0,8.0,0,2,0,2,0,
60 (1),Jul 2,STL,,CIN,W,5-4,CG,0,10.0,0,2,1,3,0,
66 (5),Jul 9,STL,@,BSN,L,3-4,CG,0,8.0,0,0,1,1,0,
69 (2),Jul 13,STL,@,PHI,W,3-1,CG,0,9.0,0,5,0,5,0,
72 (2),Jul 15 (1),STL,@,PHI,L,4-6,,0,0.1,0,0,0,0,0,
73,Jul 15 (2),STL,@,PHI,L,6-7,GF,0,5.2,0,2,0,2,0,
78 (4),Jul 21,STL,@,NYG,L,7-11,GS,0,2.0,0,1,0,1,0,
81 (2),Jul 25,STL,@,CIN,W,7-4,CG,0,12.0,1,1,0,2,0,
82,Jul 27,STL,,CHC,T,4-4,,0, ,0,0,1,1,0,
85 (2),Jul 29,STL,,CHC,L,3-6,CG,0,9.0,0,2,1,3,0,
89 (3),Aug 3,STL,,PHI,W,5-1,CG,0,9.0,0,0,0,0,0,
92 (2),Aug 6,STL,,PHI,W,3-0,GF,0,1.0,0,0,0,0,0,
93,Aug 7,STL,,NYG,L,1-7,GS,0,1.0,0,0,0,0,0,
96 (2),Aug 10,STL,,NYG,L,5-6,GF,0,1.1,0,0,0,0,0,
99 (2),Aug 13,STL,,BRO,W,5-4,CG,0,9.0,2,4,0,6,0,
103 (3),Aug 17,STL,@,PIT,L,8-11,GF,0,3.0,0,0,0,0,0,
107 (3),Aug 20,STL,@,BRO,W,3-1,CG,0,11.0,0,0,0,0,0,
111 (3),Aug 23 (2),STL,@,BRO,W,9-1,CG,0,9.0,1,0,0,1,0,
115 (3),Aug 27,STL,@,PHI,L,3-13,GS,0,5.0,1,2,0,3,0,
119 (3),Aug 31,STL,@,PHI,L,6-11,GS,0,3.0,0,0,0,0,0,
121 (1),Sep 2,STL,@,NYG,W,5-2,GF,0,3.2,0,0,0,0,0,
124 (2),Sep 5,STL,@,CIN,W,6-3,CG,0,9.0,1,2,0,3,0,
128 (3),Sep 10 (1),STL,@,CHC,L,1-3,CG,0,8.0,0,2,1,3,0,
133 (4),Sep 18,STL,,PHI,L,2-7,GS,0,8.0,0,3,0,3,0,
136 (2),Sep 22,STL,,NYG,L,3-4,GF,0,6.2,0,2,0,2,0,
140 (3),Sep 25,STL,,BRO,W,12-4,GS,0,4.0,0,2,0,2,0,
141,Sep 26 (1),STL,,BRO,W,4-3,GS,0,9.0,1,1,0,2,0,
149 (7),Oct 3 (1),STL,@,CIN,L,4-6,GS,0,5.0,0,1,0,1,0,
154 (4),Oct 6 (2),STL,,CHC,L,1-5,GS,0,8.0,1,2,0,3,0,
